,Rank,Player,Team,Pos,Value,asof,url
0,1,Josh Jacobs,Las Vegas Raiders,RB,86,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
1,2,Dalvin Cook,Minnesota Vikings,RB,81,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
2,3,Lamar Jackson,Baltimore Ravens,QB,79,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
3,4,Dameon Pierce,Houston Texans,RB,75,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
4,5,Kenneth Walker III,Seattle Seahawks,RB,74,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
5,6,Austin Ekeler,Los Angeles Chargers,RB,71,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
6,7,Saquon Barkley,New York Giants,RB,68,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
7,8,Justin Fields,Chicago Bears,QB,67,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
8,9,Jonathan Taylor,Indianapolis Colts,RB,66,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
9,10,Khalil Herbert,Chicago Bears,RB,63,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
10,11,Breece Hall,New York Jets,RB,62,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
11,12,JaMycal Hasty,Jacksonville Jaguars,RB,61,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
12,13,D'Onta Foreman,Carolina Panthers,RB,60,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
13,13,Taysom Hill,New Orleans Saints,TE,60,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
14,15,Amon-Ra St. Brown,Detroit Lions,WR,58,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
15,16,Tony Pollard,Dallas Cowboys,RB,57,2022-12-08 02:37:23.560188,/nfl/player-stat/rushing-longest-yards
