,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Las Vegas,80.00%,100.00%,100.00%,75.00%,85.71%,64.52%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
1,2,Arizona,70.83%,0.00%,0,64.29%,80.00%,87.10%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
2,3,Chicago,69.70%,57.14%,0.00%,66.67%,71.43%,64.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
3,4,Pittsburgh,69.23%,0,0,83.33%,57.14%,52.38%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
4,4,Carolina,69.23%,75.00%,66.67%,84.62%,53.85%,60.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
5,6,Baltimore,68.42%,80.00%,0,80.00%,64.29%,61.90%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
6,7,Dallas,66.67%,50.00%,0.00%,57.14%,80.00%,67.86%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
7,8,Denver,65.22%,50.00%,0.00%,90.91%,41.67%,25.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
8,9,Washington,65.00%,40.00%,0,60.00%,70.00%,64.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
9,10,Green Bay,62.50%,66.67%,0,53.85%,72.73%,65.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
10,11,Indianapolis,60.61%,66.67%,0,50.00%,68.42%,47.62%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
11,12,Miami,60.00%,75.00%,0,66.67%,50.00%,58.62%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
12,12,Houston,60.00%,50.00%,0.00%,28.57%,76.92%,61.11%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
13,14,New England,59.09%,60.00%,0,71.43%,37.50%,50.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
14,15,Philadelphia,56.52%,50.00%,100.00%,63.64%,50.00%,72.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
15,16,LA Chargers,56.25%,50.00%,0,50.00%,60.00%,30.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
16,16,Minnesota,56.25%,50.00%,66.67%,42.86%,66.67%,71.43%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
17,18,New Orleans,54.55%,75.00%,0,50.00%,57.14%,64.29%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
18,19,NY Jets,52.63%,33.33%,0.00%,54.55%,50.00%,50.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
19,20,San Francisco,50.00%,0,0,57.14%,44.44%,56.52%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
20,20,Buffalo,50.00%,60.00%,66.67%,33.33%,56.25%,76.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
21,20,LA Rams,50.00%,66.67%,0.00%,44.44%,57.14%,43.75%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
22,20,Cincinnati,50.00%,50.00%,0.00%,66.67%,42.86%,61.11%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
23,24,Tennessee,47.62%,66.67%,50.00%,46.67%,50.00%,56.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
24,24,Kansas City,47.62%,25.00%,0.00%,33.33%,53.33%,53.57%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
25,26,NY Giants,47.37%,50.00%,0.00%,33.33%,60.00%,56.52%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
26,27,Detroit,46.67%,0.00%,0,50.00%,44.44%,47.06%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
27,28,Atlanta,45.00%,25.00%,0.00%,36.36%,55.56%,54.17%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
28,29,Seattle,42.11%,75.00%,100.00%,54.55%,25.00%,64.71%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
29,30,Cleveland,35.71%,0,0,25.00%,40.00%,60.00%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
30,31,Jacksonville,33.33%,25.00%,100.00%,16.67%,41.67%,42.86%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
31,32,Tampa Bay,31.25%,25.00%,0.00%,18.18%,60.00%,38.46%,2023-01-04,/nfl/stat/giveaway-fumble-recovery-pct
