,Rank,Player,Team,Pos,Value,asof,url
0,1,Mitch Wishnowsky,San Francisco 49ers,P,71.4%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
1,2,Pat O'Donnell,Green Bay Packers,P,66.7%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
2,2,Matt Haack,Indianapolis Colts,P,66.7%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
3,2,Thomas Morstead,Miami Dolphins,P,66.7%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
4,2,Sam Martin,Buffalo Bills,P,66.7%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
5,6,Bryan Anger,Dallas Cowboys,P,60.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
6,6,Ryan Wright,Minnesota Vikings,P,60.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
7,8,Jake Bailey,New England Patriots,P,57.1%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
8,8,Corey Bojorquez,Cleveland Browns,P,57.1%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
9,10,Jake Camarda,Tampa Bay Buccaneers,P,55.6%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
10,11,Riley Dixon,Los Angeles Rams,P,50.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
11,12,Jamie Gillan,New York Giants,P,45.5%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
12,13,Cameron Johnston,Houston Texans,P,41.7%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
13,13,Ryan Stonehouse,Tennessee Titans,P,41.7%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
14,15,Bradley Pinion,Atlanta Falcons,P,40.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
15,15,JK Scott,Los Angeles Chargers,P,40.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
16,15,Johnny Hekker,Carolina Panthers,P,40.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
17,15,Braden Mann,New York Jets,P,40.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
18,19,Tommy Townsend,Kansas City Chiefs,P,37.5%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
19,19,Jordan Stout,Baltimore Ravens,P,37.5%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
20,21,Jack Fox,Detroit Lions,P,33.3%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
21,21,Corliss Waitman,Denver Broncos,P,33.3%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
22,23,Blake Gillikin,New Orleans Saints,P,30.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
23,24,Arryn Siposs,Philadelphia Eagles,P,28.6%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
24,25,Logan Cooke,Jacksonville Jaguars,P,25.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
25,25,Kevin Huber,Cincinnati Bengals,P,25.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
26,27,Trenton Gill,Chicago Bears,P,20.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
27,27,AJ Cole,Las Vegas Raiders,P,20.0%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
28,29,Michael Dickson,Seattle Seahawks,P,14.3%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
29,30,Andy Lee,Arizona Cardinals,P,12.5%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
30,31,Tress Way,Washington Commanders,P,11.1%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
31,32,Pressley Harvin III,Pittsburgh Steelers,P,8.3%,2022-09-22 15:16:59.338552,/nfl/player-stat/punting-inside-twenty-percentage
