,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Pittsburgh,53.85%,60.00%,0.00%,53.85%,53.85%,27.03%,2023-01-04,/nfl/stat/rushing-touchdown-pct
1,2,Philadelphia,53.45%,50.00%,0.00%,48.28%,58.62%,50.00%,2023-01-04,/nfl/stat/rushing-touchdown-pct
2,3,NY Giants,52.63%,44.44%,40.00%,47.83%,60.00%,33.33%,2023-01-04,/nfl/stat/rushing-touchdown-pct
3,4,Chicago,48.57%,20.00%,0.00%,45.00%,53.33%,42.42%,2023-01-04,/nfl/stat/rushing-touchdown-pct
4,5,Tennessee,48.48%,80.00%,0.00%,33.33%,61.11%,47.06%,2023-01-04,/nfl/stat/rushing-touchdown-pct
5,6,Cleveland,47.50%,20.00%,0.00%,59.09%,33.33%,46.51%,2023-01-04,/nfl/stat/rushing-touchdown-pct
6,7,Atlanta,45.71%,100.00%,100.00%,50.00%,40.00%,33.33%,2023-01-04,/nfl/stat/rushing-touchdown-pct
7,7,Carolina,45.71%,37.50%,0.00%,50.00%,40.00%,53.13%,2023-01-04,/nfl/stat/rushing-touchdown-pct
8,9,LA Rams,45.16%,50.00%,100.00%,47.83%,37.50%,18.75%,2023-01-04,/nfl/stat/rushing-touchdown-pct
9,10,NY Jets,44.83%,0.00%,0,43.75%,46.15%,38.89%,2023-01-04,/nfl/stat/rushing-touchdown-pct
10,11,Dallas,44.44%,27.27%,33.33%,48.48%,38.10%,24.24%,2023-01-04,/nfl/stat/rushing-touchdown-pct
11,12,Detroit,40.38%,20.00%,40.00%,36.11%,50.00%,34.29%,2023-01-04,/nfl/stat/rushing-touchdown-pct
12,13,Arizona,40.00%,66.67%,0.00%,38.89%,41.18%,45.28%,2023-01-04,/nfl/stat/rushing-touchdown-pct
13,13,Denver,40.00%,57.14%,66.67%,45.45%,35.71%,43.24%,2023-01-04,/nfl/stat/rushing-touchdown-pct
14,15,Baltimore,39.39%,0.00%,0.00%,42.86%,36.84%,43.90%,2023-01-04,/nfl/stat/rushing-touchdown-pct
15,16,LA Chargers,38.46%,75.00%,50.00%,42.11%,35.00%,31.03%,2023-01-04,/nfl/stat/rushing-touchdown-pct
16,17,San Francisco,37.50%,45.45%,50.00%,43.48%,32.00%,43.64%,2023-01-04,/nfl/stat/rushing-touchdown-pct
17,18,Jacksonville,37.21%,40.00%,75.00%,31.25%,40.74%,46.43%,2023-01-04,/nfl/stat/rushing-touchdown-pct
18,19,Minnesota,34.04%,10.00%,0.00%,36.67%,29.41%,20.83%,2023-01-04,/nfl/stat/rushing-touchdown-pct
19,20,New Orleans,33.33%,42.86%,50.00%,27.78%,38.89%,27.91%,2023-01-04,/nfl/stat/rushing-touchdown-pct
20,20,New England,33.33%,12.50%,0.00%,23.53%,42.11%,45.28%,2023-01-04,/nfl/stat/rushing-touchdown-pct
21,22,Buffalo,31.25%,36.36%,60.00%,22.73%,38.46%,33.33%,2023-01-04,/nfl/stat/rushing-touchdown-pct
22,23,Green Bay,29.27%,50.00%,40.00%,33.33%,25.00%,25.45%,2023-01-04,/nfl/stat/rushing-touchdown-pct
23,24,Indianapolis,29.17%,0.00%,0.00%,33.33%,25.00%,42.31%,2023-01-04,/nfl/stat/rushing-touchdown-pct
24,25,Las Vegas,28.57%,11.11%,25.00%,33.33%,22.22%,36.84%,2023-01-04,/nfl/stat/rushing-touchdown-pct
25,26,Houston,28.00%,20.00%,0,23.08%,33.33%,25.81%,2023-01-04,/nfl/stat/rushing-touchdown-pct
26,27,Seattle,27.91%,0.00%,0.00%,22.22%,32.00%,36.73%,2023-01-04,/nfl/stat/rushing-touchdown-pct
27,28,Cincinnati,27.66%,10.00%,0.00%,45.45%,12.00%,27.87%,2023-01-04,/nfl/stat/rushing-touchdown-pct
28,29,Kansas City,26.32%,36.36%,25.00%,16.67%,33.33%,25.35%,2023-01-04,/nfl/stat/rushing-touchdown-pct
29,30,Miami,26.09%,37.50%,33.33%,33.33%,21.43%,30.77%,2023-01-04,/nfl/stat/rushing-touchdown-pct
30,31,Washington,24.24%,20.00%,100.00%,13.33%,33.33%,35.14%,2023-01-04,/nfl/stat/rushing-touchdown-pct
31,32,Tampa Bay,16.67%,12.50%,25.00%,21.05%,9.09%,31.43%,2023-01-04,/nfl/stat/rushing-touchdown-pct
