,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Jacksonville,28.57%,11.11%,0.00%,14.29%,33.33%,66.67%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
1,2,LA Chargers,35.71%,25.00%,0,60.00%,22.22%,31.82%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
2,3,New England,37.04%,80.00%,66.67%,23.08%,50.00%,53.13%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
3,3,Seattle,37.04%,0.00%,0.00%,23.08%,50.00%,41.94%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
4,5,Chicago,40.00%,50.00%,0.00%,45.45%,25.00%,50.00%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
5,6,NY Jets,41.67%,60.00%,50.00%,41.67%,41.67%,61.90%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
6,7,New Orleans,42.11%,16.67%,0.00%,37.50%,45.45%,42.86%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
7,8,Minnesota,42.31%,33.33%,0.00%,44.44%,37.50%,50.00%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
8,9,Cincinnati,42.86%,50.00%,0.00%,60.00%,27.27%,40.91%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
9,10,San Francisco,43.48%,0.00%,0.00%,46.67%,37.50%,42.86%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
10,11,Atlanta,43.75%,0.00%,0.00%,50.00%,37.50%,50.00%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
11,12,Cleveland,44.44%,28.57%,50.00%,25.00%,60.00%,64.00%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
12,13,Carolina,47.06%,80.00%,100.00%,30.77%,100.00%,57.14%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
13,14,Indianapolis,47.83%,20.00%,0.00%,60.00%,38.46%,57.14%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
14,15,Miami,48.39%,50.00%,0.00%,58.82%,35.71%,61.11%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
15,16,Washington,50.00%,60.00%,50.00%,50.00%,50.00%,60.00%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
16,17,Tampa Bay,52.38%,66.67%,50.00%,40.00%,56.25%,45.16%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
17,18,Green Bay,52.94%,66.67%,50.00%,50.00%,55.56%,44.12%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
18,19,Arizona,53.33%,50.00%,50.00%,66.67%,44.44%,46.67%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
19,20,Dallas,54.55%,60.00%,50.00%,50.00%,66.67%,61.54%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
20,21,Buffalo,54.84%,33.33%,25.00%,38.46%,66.67%,52.50%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
21,22,Las Vegas,55.00%,100.00%,0,57.14%,50.00%,73.33%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
22,23,Detroit,56.00%,66.67%,0.00%,52.94%,62.50%,64.29%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
23,24,Philadelphia,59.09%,66.67%,100.00%,72.73%,45.45%,46.67%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
24,25,Kansas City,60.61%,50.00%,50.00%,65.22%,50.00%,67.57%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
25,26,Houston,61.11%,50.00%,0,75.00%,50.00%,57.89%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
26,27,Pittsburgh,63.16%,0,0,66.67%,61.54%,54.17%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
27,27,LA Rams,63.16%,60.00%,0,66.67%,60.00%,51.22%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
28,29,Denver,64.29%,100.00%,100.00%,33.33%,72.73%,42.31%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
29,30,NY Giants,64.71%,60.00%,100.00%,100.00%,45.45%,65.22%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
30,31,Baltimore,65.22%,50.00%,0,50.00%,76.92%,61.11%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
31,32,Tennessee,73.08%,66.67%,0,70.00%,75.00%,58.33%,2023-01-04,/nfl/stat/opponent-fourth-down-conversion-pct
