,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Las Vegas,34.48%,0.00%,0.00%,33.33%,35.71%,44.23%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
1,2,Dallas,35.90%,33.33%,66.67%,40.91%,29.41%,35.71%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
2,3,Baltimore,37.84%,28.57%,0,35.71%,39.13%,44.12%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
3,4,Washington,40.00%,66.67%,0,56.25%,26.32%,44.19%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
4,5,Indianapolis,41.18%,28.57%,0.00%,50.00%,33.33%,48.94%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
5,6,Carolina,41.46%,20.00%,28.57%,36.00%,50.00%,58.70%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
6,7,Chicago,44.64%,45.45%,100.00%,54.17%,37.50%,46.67%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
7,8,Arizona,44.68%,66.67%,0.00%,54.17%,34.78%,30.51%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
8,9,Minnesota,47.22%,55.56%,33.33%,60.00%,31.25%,36.11%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
9,10,Green Bay,47.62%,60.00%,66.67%,55.00%,40.91%,46.15%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
10,11,Kansas City,48.57%,50.00%,50.00%,55.56%,46.15%,46.43%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
11,11,LA Chargers,48.57%,60.00%,0.00%,63.16%,31.25%,60.61%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
12,13,New Orleans,48.65%,42.86%,100.00%,42.86%,52.17%,46.67%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
13,14,Philadelphia,48.89%,63.64%,0.00%,38.10%,58.33%,47.62%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
14,15,New England,50.00%,50.00%,0,41.67%,60.00%,50.00%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
15,16,Denver,51.16%,50.00%,50.00%,40.00%,60.87%,62.50%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
16,17,Detroit,51.52%,66.67%,0.00%,43.75%,58.82%,52.94%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
17,18,Atlanta,51.61%,71.43%,100.00%,55.56%,46.15%,54.35%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
18,19,Cincinnati,51.72%,55.56%,80.00%,42.86%,54.55%,53.49%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
19,20,Houston,52.17%,50.00%,100.00%,62.50%,40.91%,55.81%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
20,21,San Francisco,52.78%,50.00%,100.00%,33.33%,72.22%,57.63%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
21,22,NY Giants,53.19%,50.00%,100.00%,57.69%,47.62%,50.00%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
22,23,Buffalo,53.33%,45.45%,40.00%,56.25%,51.72%,38.78%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
23,24,Pittsburgh,53.85%,100.00%,0,58.33%,50.00%,54.35%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
24,24,Jacksonville,53.85%,57.14%,0.00%,66.67%,48.15%,66.67%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
25,26,Miami,54.55%,42.86%,0,50.00%,63.64%,40.82%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
26,27,LA Rams,54.84%,40.00%,100.00%,57.89%,50.00%,63.16%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
27,28,Seattle,55.81%,20.00%,0.00%,45.83%,68.42%,50.00%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
28,29,Tennessee,61.54%,44.44%,33.33%,60.00%,64.29%,56.52%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
29,30,NY Jets,62.16%,66.67%,100.00%,57.14%,68.75%,65.00%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
30,31,Cleveland,64.86%,83.33%,0,62.50%,66.67%,59.09%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
31,32,Tampa Bay,65.00%,61.54%,71.43%,80.77%,35.71%,50.00%,2023-01-04,/nfl/stat/opponent-fumble-recovery-pct
