,Rank,Player,Team,Pos,Value,asof,url
0,1,Davante Adams,Las Vegas Raiders,WR,123,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
1,2,Stefon Diggs,Buffalo Bills,WR,119,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
2,3,Justin Jefferson,Minnesota Vikings,WR,116,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
3,4,Tyreek Hill,Miami Dolphins,WR,115,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
4,5,CeeDee Lamb,Dallas Cowboys,WR,104,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
5,6,Michael Pittman Jr.,Indianapolis Colts,WR,103,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
6,7,Travis Kelce,Kansas City Chiefs,TE,102,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
7,8,Cooper Kupp,Los Angeles Rams,WR,98,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
8,8,Austin Ekeler,Los Angeles Chargers,RB,98,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
9,10,Diontae Johnson,Pittsburgh Steelers,WR,94,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
10,11,Amari Cooper,Cleveland Browns,WR,93,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
11,12,DK Metcalf,Seattle Seahawks,WR,92,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
12,12,Chris Olave,New Orleans Saints,WR,92,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
13,14,Christian Kirk,Jacksonville Jaguars,WR,91,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
14,15,DJ Moore,Carolina Panthers,WR,88,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
15,15,Courtland Sutton,Denver Broncos,WR,88,2022-11-30 02:27:32.617109,/nfl/player-stat/receiving-targeted
