,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Carolina,2.8,3.0,3.0,2.9,2.8,2.7,2023-01-04,/nfl/stat/points-per-field-goal-attempt
1,2,Seattle,2.8,2.6,2.3,2.8,2.8,2.2,2023-01-04,/nfl/stat/points-per-field-goal-attempt
2,3,LA Chargers,2.8,3.0,3.0,2.8,2.8,2.7,2023-01-04,/nfl/stat/points-per-field-goal-attempt
3,4,Houston,2.8,3.0,3.0,2.7,2.8,2.3,2023-01-04,/nfl/stat/points-per-field-goal-attempt
4,5,Chicago,2.8,3.0,3.0,2.7,2.8,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
5,5,LA Rams,2.8,3.0,3.0,2.6,3.0,2.7,2023-01-04,/nfl/stat/points-per-field-goal-attempt
6,7,Las Vegas,2.7,3.0,3.0,2.8,2.7,2.8,2023-01-04,/nfl/stat/points-per-field-goal-attempt
7,8,Dallas,2.7,3.0,3.0,2.8,2.6,2.5,2023-01-04,/nfl/stat/points-per-field-goal-attempt
8,9,NY Giants,2.7,3.0,3.0,2.5,3.0,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
9,10,Washington,2.7,3.0,3.0,2.7,2.6,2.5,2023-01-04,/nfl/stat/points-per-field-goal-attempt
10,11,Green Bay,2.6,3.0,3.0,2.5,2.8,2.2,2023-01-04,/nfl/stat/points-per-field-goal-attempt
11,12,Arizona,2.6,2.7,2.4,2.4,2.8,2.4,2023-01-04,/nfl/stat/points-per-field-goal-attempt
12,13,Buffalo,2.6,2.3,0.0,2.8,2.5,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
13,14,New England,2.6,3.0,3.0,2.5,2.7,2.8,2023-01-04,/nfl/stat/points-per-field-goal-attempt
14,15,Atlanta,2.6,3.0,3.0,2.7,2.4,2.8,2023-01-04,/nfl/stat/points-per-field-goal-attempt
15,16,Baltimore,2.6,2.0,3.0,2.8,2.3,2.8,2023-01-04,/nfl/stat/points-per-field-goal-attempt
16,16,Philadelphia,2.6,2.4,3.0,2.6,2.5,2.7,2023-01-04,/nfl/stat/points-per-field-goal-attempt
17,18,Jacksonville,2.5,2.6,3.0,2.7,2.5,2.3,2023-01-04,/nfl/stat/points-per-field-goal-attempt
18,19,San Francisco,2.5,2.3,2.3,2.7,2.2,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
19,20,NY Jets,2.5,2.0,2.0,2.3,2.7,2.3,2023-01-04,/nfl/stat/points-per-field-goal-attempt
20,21,Indianapolis,2.4,2.6,1.5,2.4,2.5,2.5,2023-01-04,/nfl/stat/points-per-field-goal-attempt
21,22,Detroit,2.4,2.5,3.0,2.6,2.2,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
22,22,Cincinnati,2.4,2.4,1.5,2.3,2.5,2.7,2023-01-04,/nfl/stat/points-per-field-goal-attempt
23,24,Tampa Bay,2.4,2.0,1.0,2.3,2.5,2.4,2023-01-04,/nfl/stat/points-per-field-goal-attempt
24,25,Tennessee,2.4,2.0,3.0,2.6,2.0,2.5,2023-01-04,/nfl/stat/points-per-field-goal-attempt
25,26,New Orleans,2.4,3.0,3.0,2.8,2.1,2.5,2023-01-04,/nfl/stat/points-per-field-goal-attempt
26,26,Miami,2.4,2.1,0.0,2.6,2.1,2.2,2023-01-04,/nfl/stat/points-per-field-goal-attempt
27,28,Denver,2.3,2.4,3.0,2.1,2.5,2.5,2023-01-04,/nfl/stat/points-per-field-goal-attempt
28,29,Minnesota,2.3,2.0,1.0,2.1,2.6,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
29,30,Pittsburgh,2.3,2.0,2.3,2.2,2.4,2.7,2023-01-04,/nfl/stat/points-per-field-goal-attempt
30,31,Cleveland,2.3,2.0,3.0,1.9,2.6,2.2,2023-01-04,/nfl/stat/points-per-field-goal-attempt
31,32,Kansas City,2.2,1.5,0.0,2.3,2.2,2.6,2023-01-04,/nfl/stat/points-per-field-goal-attempt
