,Rank,Player,Team,Pos,Value,asof,url
0,1,Devin Duvernay,Baltimore Ravens,WR,103,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
1,2,Kalif Raymond,Detroit Lions,WR,52,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
2,3,Jerome Ford,Cleveland Browns,RB,44,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
3,3,Eno Benjamin,Arizona Cardinals,RB,44,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
4,5,Isaiah McKenzie,Buffalo Bills,WR,42,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
5,5,Isaih Pacheco,Kansas City Chiefs,RB,42,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
6,7,Marcus Jones,New England Patriots,DB,37,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
7,7,Kyle Dugger,New England Patriots,DB,37,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
8,7,Hassan Haskins,Tennessee Titans,RB,37,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
9,10,Laviska Shenault Jr.,Carolina Panthers,WR,36,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
10,10,Chuba Hubbard,Carolina Panthers,RB,36,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
11,12,Amari Rodgers,Green Bay Packers,WR,34,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
12,13,Deonte Harty,New Orleans Saints,WR,33,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
13,13,Kene Nwangwu,Minnesota Vikings,RB,33,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
14,13,Dax Milne,Washington Commanders,WR,33,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
15,13,Justin Jackson,Detroit Lions,RB,33,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
16,17,Brandon Bolden,Las Vegas Raiders,RB,32,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
17,18,Brandon Powell,Los Angeles Rams,WR,31,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
18,18,Isaiah Rodgers Sr.,Indianapolis Colts,CB,31,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
19,20,Trestan Ebner,Chicago Bears,RB,30,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
20,20,DeeJay Dallas,Seattle Seahawks,RB,30,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
21,20,DeAndre Carter,Los Angeles Chargers,WR,30,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
22,23,Rachaad White,Tampa Bay Buccaneers,RB,28,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
23,23,Ty Montgomery,New England Patriots,WR,28,2022-10-05 16:57:51.719949,/nfl/player-stat/kickoff-return-longest-yards
