,Rank,Player,Team,Pos,Value,asof,url
0,1,Dallis Flowers,Indianapolis Colts,CB,33.0,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
1,2,Keisean Nixon,Green Bay Packers,CB,30.0,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
2,3,Velus Jones Jr.,Chicago Bears,WR,29.2,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
3,4,Raheem Blackshear,Carolina Panthers,RB,27.5,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
4,5,Boston Scott,Philadelphia Eagles,RB,27.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
5,6,Justin Jackson,Detroit Lions,RB,26.9,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
6,7,Kene Nwangwu,Minnesota Vikings,RB,26.3,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
7,8,Jamal Agnew,Jacksonville Jaguars,WR,26.0,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
8,9,Devin Duvernay,Baltimore Ravens,WR,25.5,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
9,10,Steven Sims,Pittsburgh Steelers,WR,25.5,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
10,11,Jerome Ford,Cleveland Browns,RB,25.2,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
11,12,Isaiah Rodgers Sr.,Indianapolis Colts,CB,25.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
12,13,Marcus Jones,New England Patriots,DB,24.5,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
13,14,KaVontae Turpin,Dallas Cowboys,WR,24.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
14,15,Antonio Gibson,Washington Commanders,RB,23.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
15,16,Braxton Berrios,New York Jets,WR,23.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
16,17,Rashid Shaheed,New Orleans Saints,WR,22.9,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
17,18,Ray-Ray McCloud III,San Francisco 49ers,WR,22.6,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
18,19,Tremon Smith,Houston Texans,DB,22.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
19,20,Trayveon Williams,Cincinnati Bengals,HB,22.0,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
20,21,Hassan Haskins,Tennessee Titans,RB,21.8,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
21,22,Nyheim Hines,Buffalo Bills,RB,21.3,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
22,23,Ameer Abdullah,Las Vegas Raiders,RB,20.9,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
23,24,Isiah Pacheco,Kansas City Chiefs,RB,20.6,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
24,25,Gary Brightwell,New York Giants,RB,20.5,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
25,26,Brandon Powell,Los Angeles Rams,WR,20.3,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
26,27,Raheem Mostert,Miami Dolphins,RB,20.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
27,28,Dax Milne,Washington Commanders,WR,20.0,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
28,29,Avery Williams,Atlanta Falcons,RB,19.7,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
29,30,DeAndre Carter,Los Angeles Chargers,WR,19.1,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
30,31,Montrell Washington,Denver Broncos,WR,18.9,2023-01-08 14:29:20.744123,/nfl/player-stat/kickoff-return-yards-per-return
