,Rank,Player,Team,Pos,Value,asof,url
0,1,Corliss Waitman,Denver Broncos,P,15,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
1,1,Ryan Wright,Minnesota Vikings,P,15,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
2,3,Pat O'Donnell,Green Bay Packers,P,14,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
3,3,Johnny Hekker,Carolina Panthers,P,14,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
4,3,Cameron Johnston,Houston Texans,P,14,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
5,6,Bryan Anger,Dallas Cowboys,P,13,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
6,6,Matt Haack,Indianapolis Colts,P,13,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
7,8,Mitch Wishnowsky,San Francisco 49ers,P,12,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
8,8,Arryn Siposs,Philadelphia Eagles,P,12,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
9,8,Tress Way,Washington Commanders,P,12,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
10,11,Ryan Stonehouse,Tennessee Titans,P,11,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
11,12,Corey Bojorquez,Cleveland Browns,P,10,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
12,13,JK Scott,Los Angeles Chargers,P,9,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
13,13,Braden Mann,New York Jets,P,9,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
14,13,Jake Bailey,New England Patriots,P,9,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
15,13,Thomas Morstead,Miami Dolphins,P,9,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
16,17,Jamie Gillan,New York Giants,P,8,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
17,17,Jake Camarda,Tampa Bay Buccaneers,P,8,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
18,17,Bradley Pinion,Atlanta Falcons,P,8,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
19,20,Tommy Townsend,Kansas City Chiefs,P,7,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
20,20,Kevin Huber,Cincinnati Bengals,P,7,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
21,20,Trenton Gill,Chicago Bears,P,7,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
22,20,Pressley Harvin III,Pittsburgh Steelers,P,7,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
23,24,Michael Dickson,Seattle Seahawks,P,6,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
24,24,Jordan Stout,Baltimore Ravens,P,6,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
25,24,Blake Gillikin,New Orleans Saints,P,6,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
26,27,Riley Dixon,Los Angeles Rams,P,5,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
27,27,Logan Cooke,Jacksonville Jaguars,P,5,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
28,27,Jack Fox,Detroit Lions,P,5,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
29,30,AJ Cole,Las Vegas Raiders,P,4,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
30,30,Sam Martin,Buffalo Bills,P,4,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
31,30,Andy Lee,Arizona Cardinals,P,4,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
32,33,Chris Moore,Houston Texans,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
33,33,Maurice Alexander,Detroit Lions,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
34,33,Divine Deablo,Las Vegas Raiders,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
35,33,Melvin Gordon III,Denver Broncos,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
36,33,Nick Mullens,Minnesota Vikings,QB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
37,33,Josh Ball,Dallas Cowboys,T,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
38,33,Derek Carr,Las Vegas Raiders,QB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
39,33,Tre Avery,Tennessee Titans,CB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
40,33,Kenyon Green,Houston Texans,OL,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
41,33,Jourdan Lewis,Dallas Cowboys,CB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
42,33,Marcus Williams,Baltimore Ravens,S,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
43,33,Steven Sims,Pittsburgh Steelers,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
44,33,Tyrod Taylor,New York Giants,QB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
45,33,Clyde Edwards-Helaire,Kansas City Chiefs,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
46,33,James Mitchell,Detroit Lions,TE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
47,33,Tyler Ott,Seattle Seahawks,LS,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
48,33,Genard Avery,Tampa Bay Buccaneers,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
49,33,Tremaine Edmunds,Buffalo Bills,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
50,33,Elijah Hicks,Chicago Bears,DB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
51,33,Trenton Cannon,Tennessee Titans,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
52,33,Jesse James,Cleveland Browns,TE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
53,33,Noah Fant,Seattle Seahawks,TE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
54,33,Khyiris Tonga,Minnesota Vikings,DL,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
55,33,Darius Slay,Philadelphia Eagles,CB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
56,33,Tony Pollard,Dallas Cowboys,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
57,33,Brandon Stephens,Baltimore Ravens,DB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
58,33,Grady Jarrett,Atlanta Falcons,DL,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
59,33,Jamal Agnew,Jacksonville Jaguars,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
60,33,Tom Kennedy,Detroit Lions,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
61,33,Brandon McManus,Denver Broncos,K,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
62,33,Tim Jones,Jacksonville Jaguars,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
63,33,DeMarcus Walker,Tennessee Titans,DL,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
64,33,Will Dissly,Seattle Seahawks,TE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
65,33,Tyler Conklin,New York Jets,TE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
66,33,Latavius Murray,Denver Broncos,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
67,33,Russ Yeast,Los Angeles Rams,S,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
68,33,Chad Muma,Jacksonville Jaguars,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
69,33,DeAndre Houston-Carson,Chicago Bears,DB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
70,33,Montez Sweat,Washington Commanders,DE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
71,33,Jake Gervase,Los Angeles Rams,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
72,33,Anthony Chesley,Tampa Bay Buccaneers,CB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
73,33,Jaylen Waddle,Miami Dolphins,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
74,33,Jonathon Cooper,Denver Broncos,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
75,33,Donovan Jeter,Washington Commanders,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
76,33,Cam Brown,New York Giants,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
77,33,John Miller,Jacksonville Jaguars,G,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
78,33,Rashaan Evans,Atlanta Falcons,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
79,33,Marcus Epps,Philadelphia Eagles,S,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
80,33,Damar Hamlin,Buffalo Bills,S,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
81,33,Cody Davis,New England Patriots,DB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
82,33,Kyle Dugger,New England Patriots,DB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
83,33,Joey Bosa,Los Angeles Chargers,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
84,33,Ja'Whaun Bentley,New England Patriots,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
85,33,Efe Obada,Washington Commanders,DE,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
86,33,Riley Reiff,Chicago Bears,T,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
87,33,Riley Patterson,Jacksonville Jaguars,K,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
88,33,Kenny Golladay,New York Giants,WR,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
89,33,Rashaad Penny,Seattle Seahawks,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
90,33,Myles Gaskin,Miami Dolphins,RB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
91,33,A.J. Terrell,Atlanta Falcons,CB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
92,33,Nick Bolton,Kansas City Chiefs,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
93,33,Cooper Rush,Dallas Cowboys,QB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
94,33,Luiji Vilain,Minnesota Vikings,LB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
95,33,Elijah Campbell,Miami Dolphins,DB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
96,33,Jaylon Moore,San Francisco 49ers,OL,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
97,33,Levi Wallace,Pittsburgh Steelers,CB,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
98,33,John Simpson,Las Vegas Raiders,G,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
99,33,Laken Tomlinson,New York Jets,G,0,2022-10-18 18:06:15.728933,/nfl/player-stat/punting-inside-twenty
