,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,NY Giants,57.58%,54.41%,39.50%,55.60%,60.54%,48.96%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
1,2,Washington,57.28%,54.85%,52.39%,58.67%,56.12%,52.01%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
2,3,San Francisco,55.27%,63.04%,58.06%,59.90%,52.19%,52.67%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
3,4,Cincinnati,54.34%,47.26%,52.78%,58.94%,51.02%,53.76%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
4,5,Arizona,53.11%,44.91%,41.94%,49.19%,56.26%,54.30%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
5,6,Green Bay,52.83%,57.12%,56.50%,57.93%,48.09%,53.15%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
6,7,Jacksonville,52.55%,57.63%,50.72%,52.46%,52.61%,45.15%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
7,8,Kansas City,52.54%,53.72%,48.78%,53.46%,51.57%,52.92%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
8,9,Baltimore,52.41%,63.11%,59.17%,52.63%,52.19%,52.69%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
9,10,Denver,52.39%,50.47%,52.95%,54.91%,49.84%,52.63%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
10,11,New England,52.07%,55.09%,57.06%,51.60%,52.51%,52.66%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
11,12,Miami,51.15%,57.89%,62.72%,47.89%,54.41%,49.09%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
12,13,LA Rams,50.48%,49.07%,45.39%,51.40%,49.10%,46.33%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
13,14,Cleveland,50.40%,49.04%,40.11%,54.59%,46.21%,51.00%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
14,15,Philadelphia,49.70%,44.17%,43.89%,52.49%,46.91%,50.38%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
15,16,New Orleans,49.68%,41.00%,54.61%,53.81%,44.72%,49.85%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
16,17,Pittsburgh,49.59%,57.35%,47.22%,49.13%,50.01%,48.97%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
17,18,Chicago,49.45%,49.78%,54.72%,44.69%,53.43%,49.46%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
18,19,Houston,48.96%,50.06%,47.61%,47.01%,51.04%,44.86%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
19,20,Buffalo,48.68%,47.84%,59.89%,42.64%,53.00%,51.93%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
20,21,Indianapolis,48.51%,49.98%,56.11%,51.03%,46.59%,54.23%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
21,22,NY Jets,48.45%,48.63%,42.94%,48.41%,48.49%,46.60%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
22,23,LA Chargers,48.26%,43.17%,51.22%,47.23%,49.36%,48.29%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
23,24,Atlanta,48.10%,46.48%,45.28%,49.54%,46.29%,44.99%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
24,25,Dallas,47.43%,44.96%,58.89%,41.34%,53.24%,45.80%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
25,26,Tampa Bay,46.77%,45.61%,60.39%,39.78%,53.77%,51.50%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
26,27,Detroit,46.69%,52.24%,60.50%,41.56%,51.82%,47.72%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
27,28,Minnesota,46.63%,47.69%,41.11%,44.70%,48.45%,48.36%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
28,29,Las Vegas,46.50%,45.78%,47.05%,48.73%,44.96%,51.57%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
29,30,Tennessee,46.15%,41.58%,43.50%,46.71%,45.80%,53.82%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
30,31,Seattle,45.06%,43.04%,39.61%,41.78%,47.24%,43.18%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
31,32,Carolina,41.21%,45.85%,40.83%,43.69%,38.39%,48.77%,2022-11-23,/nfl/stat/2nd-half-time-of-possession-share-pct
