,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,New Orleans,54.35%,54.35%,48.00%,52.94%,55.17%,62.33%,2022-09-27,/nfl/stat/opponent-completion-pct
1,2,Houston,55.10%,55.10%,47.06%,64.00%,45.83%,66.48%,2022-09-27,/nfl/stat/opponent-completion-pct
2,3,Cincinnati,56.20%,56.20%,53.85%,55.26%,56.63%,65.82%,2022-09-27,/nfl/stat/opponent-completion-pct
3,4,Philadelphia,57.94%,57.94%,58.14%,58.70%,57.50%,69.97%,2022-09-27,/nfl/stat/opponent-completion-pct
4,5,Jacksonville,58.62%,58.62%,55.56%,53.33%,60.47%,69.43%,2022-09-27,/nfl/stat/opponent-completion-pct
5,6,NY Giants,59.14%,59.14%,67.74%,58.33%,60.61%,65.79%,2022-09-27,/nfl/stat/opponent-completion-pct
6,7,Washington,59.46%,59.46%,62.86%,59.74%,58.82%,67.00%,2022-09-27,/nfl/stat/opponent-completion-pct
7,8,Carolina,59.63%,59.63%,60.98%,57.33%,64.71%,65.44%,2022-09-27,/nfl/stat/opponent-completion-pct
8,9,Detroit,60.50%,60.50%,58.54%,61.54%,58.54%,65.99%,2022-09-27,/nfl/stat/opponent-completion-pct
9,10,Cleveland,60.58%,60.58%,62.50%,61.04%,59.26%,63.72%,2022-09-27,/nfl/stat/opponent-completion-pct
10,11,Chicago,61.18%,61.18%,62.50%,55.00%,76.00%,65.83%,2022-09-27,/nfl/stat/opponent-completion-pct
11,12,Dallas,62.00%,62.00%,54.05%,66.67%,54.05%,59.65%,2022-09-27,/nfl/stat/opponent-completion-pct
12,13,Tampa Bay,62.39%,62.39%,77.14%,77.14%,56.10%,65.18%,2022-09-27,/nfl/stat/opponent-completion-pct
13,14,Pittsburgh,63.03%,63.03%,67.74%,60.00%,64.29%,64.01%,2022-09-27,/nfl/stat/opponent-completion-pct
14,15,Denver,63.16%,63.16%,62.07%,55.22%,82.14%,60.68%,2022-09-27,/nfl/stat/opponent-completion-pct
15,16,Buffalo,63.53%,63.53%,65.00%,50.00%,68.85%,57.84%,2022-09-27,/nfl/stat/opponent-completion-pct
16,17,San Francisco,64.20%,64.20%,60.61%,77.42%,56.00%,67.42%,2022-09-27,/nfl/stat/opponent-completion-pct
17,18,New England,65.26%,65.26%,62.07%,62.07%,66.67%,60.39%,2022-09-27,/nfl/stat/opponent-completion-pct
18,19,Indianapolis,66.02%,66.02%,55.56%,55.56%,71.64%,65.33%,2022-09-27,/nfl/stat/opponent-completion-pct
19,20,Tennessee,66.04%,66.04%,60.00%,66.67%,65.00%,63.61%,2022-09-27,/nfl/stat/opponent-completion-pct
20,21,Seattle,66.28%,66.28%,65.00%,67.74%,62.50%,67.33%,2022-09-27,/nfl/stat/opponent-completion-pct
21,22,NY Jets,66.67%,66.67%,63.89%,60.61%,81.48%,68.31%,2022-09-27,/nfl/stat/opponent-completion-pct
22,22,LA Chargers,66.67%,66.67%,71.79%,65.79%,68.57%,63.86%,2022-09-27,/nfl/stat/opponent-completion-pct
23,24,Baltimore,67.38%,67.38%,68.75%,72.00%,64.84%,63.93%,2022-09-27,/nfl/stat/opponent-completion-pct
24,25,Kansas City,68.29%,68.29%,72.97%,68.75%,68.00%,65.84%,2022-09-27,/nfl/stat/opponent-completion-pct
25,26,Miami,68.85%,68.85%,66.67%,67.74%,72.41%,61.35%,2022-09-27,/nfl/stat/opponent-completion-pct
26,27,Las Vegas,69.09%,69.09%,70.37%,63.27%,73.77%,66.25%,2022-09-27,/nfl/stat/opponent-completion-pct
27,28,Minnesota,69.37%,69.37%,60.98%,63.75%,83.87%,64.06%,2022-09-27,/nfl/stat/opponent-completion-pct
28,29,LA Rams,69.57%,69.57%,63.79%,75.44%,63.79%,64.86%,2022-09-27,/nfl/stat/opponent-completion-pct
29,30,Arizona,70.87%,70.87%,72.00%,75.00%,64.10%,65.80%,2022-09-27,/nfl/stat/opponent-completion-pct
30,31,Green Bay,71.76%,71.76%,73.81%,63.64%,72.97%,62.70%,2022-09-27,/nfl/stat/opponent-completion-pct
31,32,Atlanta,71.93%,71.93%,72.73%,67.65%,73.75%,67.76%,2022-09-27,/nfl/stat/opponent-completion-pct
