,Rank,Player,Team,Pos,Value,asof,url
0,1,Sean Chandler,Carolina Panthers,S,6,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
1,2,Kerby Joseph,Detroit Lions,S,5,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
2,2,Shaquille Quarterman,Jacksonville Jaguars,LB,5,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
3,2,Matthias Farley,Las Vegas Raiders,S,5,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
4,2,Andrew Wingard,Jacksonville Jaguars,S,5,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
5,2,DeAndre Houston-Carson,Chicago Bears,DB,5,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
6,2,Ben Banogu,Indianapolis Colts,DE,5,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
7,8,Jordan Kunaszyk,Cleveland Browns,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
8,8,Hassan Haskins,Tennessee Titans,RB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
9,8,Connor Heyward,Pittsburgh Steelers,TE,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
10,8,Demetrius Flannigan-Fowles,San Francisco 49ers,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
11,8,Caleb Johnson,Jacksonville Jaguars,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
12,8,Tony Brown,Indianapolis Colts,CB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
13,8,Nick Cross,Indianapolis Colts,S,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
14,8,Dylan Cole,Tennessee Titans,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
15,8,J.T. Gray,New Orleans Saints,DB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
16,8,Chad Muma,Jacksonville Jaguars,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
17,8,Jack Cochrane,Kansas City Chiefs,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
18,8,Jon Weeks,Houston Texans,LS,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
19,8,Chris Rumph II,Los Angeles Chargers,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
20,8,Christian Rozeboom,Los Angeles Rams,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
21,8,Andrew Van Ginkel,Miami Dolphins,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
22,8,Ezekiel Turner,Arizona Cardinals,LB,4,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
23,24,Julian Love,New York Giants,S,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
24,24,Matthew Slater,New England Patriots,WR,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
25,24,Darien Butler,Las Vegas Raiders,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
26,24,Clay Johnston,Cincinnati Bengals,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
27,24,Tre Avery,Tennessee Titans,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
28,24,Cam Lewis,Buffalo Bills,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
29,24,Chris Board,Detroit Lions,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
30,24,Christian Holmes,Washington Commanders,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
31,24,Kris Boyd,Minnesota Vikings,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
32,24,M.J. Stewart,Houston Texans,DB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
33,24,DeeJay Dallas,Seattle Seahawks,RB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
34,24,Troy Dye,Minnesota Vikings,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
35,24,Dean Marlowe,Buffalo Bills,S,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
36,24,Chris Claybrooks,Jacksonville Jaguars,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
37,24,Gary Brightwell,New York Giants,RB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
38,24,Justin Bethel,Miami Dolphins,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
39,24,C.J. Goodwin,Dallas Cowboys,CB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
40,24,Josh Metellus,Minnesota Vikings,S,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
41,24,Cam Brown,New York Giants,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
42,24,Elijah Lee,Kansas City Chiefs,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
43,24,Cody Davis,New England Patriots,DB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
44,24,George Odum,San Francisco 49ers,S,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
45,24,Giovanni Ricci,Carolina Panthers,TE,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
46,24,Jake Hummel,Los Angeles Rams,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
47,24,Zack Baun,New Orleans Saints,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
48,24,Luke Gifford,Dallas Cowboys,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
49,24,Josh Woods,Detroit Lions,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
50,24,Nick Niemann,Los Angeles Chargers,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
51,24,Blake Cashman,Houston Texans,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
52,24,David Mayo,Washington Commanders,LB,3,2022-11-23 18:37:06.885799,/nfl/player-stat/defense-special-teams-assisted-tackles
