,Rank,Player,Team,Pos,Value,asof,url
0,1,Jake Elliott,Philadelphia Eagles,K,39,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
1,2,Brett Maher,Dallas Cowboys,K,38,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
2,3,Tyler Bass,Buffalo Bills,K,36,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
3,4,Jason Sanders,Miami Dolphins,K,35,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
4,5,Jason Myers,Seattle Seahawks,K,34,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
5,5,Evan McPherson,Cincinnati Bengals,K,34,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
6,7,Greg Joseph,Minnesota Vikings,K,32,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
7,8,Robbie Gould,San Francisco 49ers,K,30,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
8,9,Younghoe Koo,Atlanta Falcons,K,29,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
9,9,Justin Tucker,Baltimore Ravens,K,29,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
10,9,Cade York,Cleveland Browns,K,29,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
11,12,Mason Crosby,Green Bay Packers,K,28,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
12,13,Cairo Santos,Chicago Bears,K,26,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
13,13,Greg Zuerlein,New York Jets,K,26,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
14,13,Daniel Carlson,Las Vegas Raiders,K,26,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
15,16,Harrison Butker,Kansas City Chiefs,K,25,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
16,16,Wil Lutz,New Orleans Saints,K,25,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
17,18,Nick Folk,New England Patriots,K,24,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
18,19,Riley Patterson,Jacksonville Jaguars,K,23,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
19,19,Graham Gano,New York Giants,K,23,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
20,21,Joey Slye,Washington Commanders,K,21,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
21,21,Matt Gay,Los Angeles Rams,K,21,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
22,23,Randy Bullock,Tennessee Titans,K,20,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
23,23,Eddy Pineiro,Carolina Panthers,K,20,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
24,25,Michael Badgley,Detroit Lions,K,18,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
25,26,Ryan Succop,Tampa Bay Buccaneers,K,17,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
26,27,Matthew Wright,Pittsburgh Steelers,K,15,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
27,27,Ka'imi Fairbairn,Houston Texans,K,15,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
28,29,Brandon McManus,Denver Broncos,K,13,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
29,29,Matt Prater,Arizona Cardinals,K,13,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
30,29,Chase McLaughlin,Indianapolis Colts,K,13,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
31,32,Cameron Dicker,Los Angeles Chargers,K,12,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
32,32,Austin Seibert,Detroit Lions,K,12,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
33,32,Dustin Hopkins,Los Angeles Chargers,K,12,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
34,35,Chris Boswell,Pittsburgh Steelers,K,9,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
35,36,Matt Ammendola,Houston Texans,K,7,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
36,37,Taylor Bertolet,Carolina Panthers,KR,6,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
37,38,Rodrigo Blankenship,Arizona Cardinals,K,5,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
38,39,Dominik Eberle,Green Bay Packers,K,4,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
39,39,Josh Lambo,Tennessee Titans,K,4,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
40,41,Tristan Vizcaino,New England Patriots,K,3,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
41,42,Mitch Wishnowsky,San Francisco 49ers,P,2,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
42,42,Justin Reid,Kansas City Chiefs,S,2,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
43,44,Caleb Shudak,Tennessee Titans,K,1,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
44,44,Nick Sciba,Pittsburgh Steelers,K,1,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
45,46,Melvin Ingram III,Miami Dolphins,LB,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
46,46,Dan Feeney,New York Jets,OL,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
47,46,T.J. Watt,Pittsburgh Steelers,LB,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
48,46,Chazz Surratt,New York Jets,LB,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
49,46,Jamaal Williams,Detroit Lions,RB,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
50,46,Chris Myarick,New York Giants,FB,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
51,46,Christian Kirk,Jacksonville Jaguars,WR,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
52,46,La'Darius Hamilton,Green Bay Packers,LB,0,2022-12-08 02:37:49.262211,/nfl/player-stat/extra-point-kicks-attempted
