,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Kansas City,80.00%,100.00%,0,100.00%,66.67%,68.75%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
1,2,LA Rams,76.47%,83.33%,100.00%,70.00%,85.71%,52.38%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
2,3,Philadelphia,76.00%,85.71%,100.00%,76.92%,75.00%,44.44%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
3,4,Pittsburgh,69.23%,0,0,75.00%,66.67%,52.17%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
4,5,Minnesota,61.54%,66.67%,50.00%,60.00%,62.50%,54.55%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
5,6,Las Vegas,60.00%,66.67%,100.00%,50.00%,62.50%,61.90%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
6,7,Seattle,58.33%,100.00%,100.00%,62.50%,50.00%,36.36%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
7,8,Houston,57.89%,40.00%,0.00%,70.00%,44.44%,42.86%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
8,9,Carolina,55.56%,60.00%,50.00%,54.55%,57.14%,41.18%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
9,10,Cleveland,54.55%,50.00%,50.00%,57.14%,52.63%,41.38%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
10,11,Dallas,53.33%,50.00%,50.00%,50.00%,60.00%,57.69%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
11,11,Baltimore,53.33%,66.67%,50.00%,63.64%,25.00%,66.67%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
12,13,Washington,52.94%,100.00%,100.00%,33.33%,63.64%,50.00%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
13,14,Tampa Bay,52.63%,62.50%,57.14%,40.00%,57.14%,52.38%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
14,15,Jacksonville,51.85%,62.50%,0.00%,46.15%,57.14%,58.06%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
15,16,Atlanta,50.00%,66.67%,100.00%,100.00%,33.33%,41.67%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
16,16,Detroit,50.00%,80.00%,50.00%,60.00%,38.46%,51.22%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
17,16,Tennessee,50.00%,33.33%,0.00%,0.00%,62.50%,60.00%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
18,16,Denver,50.00%,33.33%,50.00%,50.00%,50.00%,57.14%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
19,16,Buffalo,50.00%,0,0,50.00%,50.00%,57.69%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
20,21,Miami,47.06%,66.67%,0,57.14%,40.00%,54.55%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
21,22,LA Chargers,46.15%,57.14%,50.00%,27.27%,60.00%,64.71%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
22,23,Arizona,45.95%,12.50%,20.00%,52.63%,38.89%,58.06%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
23,24,NY Jets,45.00%,28.57%,0.00%,41.67%,50.00%,48.28%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
24,25,Chicago,43.75%,66.67%,0,28.57%,55.56%,41.67%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
25,25,Indianapolis,43.75%,71.43%,100.00%,42.86%,44.44%,62.07%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
26,27,San Francisco,42.86%,50.00%,50.00%,54.55%,0.00%,47.62%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
27,27,NY Giants,42.86%,40.00%,66.67%,62.50%,16.67%,43.33%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
28,29,New Orleans,37.50%,0.00%,0,25.00%,50.00%,52.38%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
29,30,New England,33.33%,50.00%,0,40.00%,25.00%,71.43%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
30,31,Green Bay,28.57%,40.00%,50.00%,37.50%,23.08%,59.09%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
31,32,Cincinnati,20.00%,0.00%,0,16.67%,25.00%,62.50%,2022-12-14,/nfl/stat/fourth-down-conversion-pct
