,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Denver,32.14%,42.86%,50.00%,16.67%,36.36%,50.00%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
1,2,LA Rams,43.24%,35.71%,50.00%,57.14%,25.00%,53.13%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
2,3,Buffalo,47.22%,55.56%,0.00%,27.27%,56.00%,53.85%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
3,4,New Orleans,48.65%,50.00%,66.67%,50.00%,48.00%,43.48%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
4,5,NY Giants,48.89%,81.82%,50.00%,37.04%,66.67%,52.11%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
5,6,Philadelphia,50.00%,33.33%,0.00%,45.45%,56.25%,66.15%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
6,7,Houston,51.28%,30.00%,0.00%,52.38%,50.00%,62.12%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
7,8,LA Chargers,52.50%,57.14%,0.00%,50.00%,54.55%,64.18%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
8,9,Cincinnati,52.63%,50.00%,75.00%,69.23%,44.00%,57.97%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
9,10,Dallas,53.33%,57.14%,66.67%,55.00%,50.00%,61.70%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
10,11,San Francisco,53.85%,20.00%,0.00%,30.77%,76.92%,54.29%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
11,12,Tennessee,54.55%,62.50%,100.00%,46.15%,60.00%,51.67%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
12,13,Washington,54.76%,57.14%,66.67%,57.89%,52.17%,59.32%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
13,13,Carolina,54.76%,37.50%,50.00%,50.00%,60.00%,67.31%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
14,15,Baltimore,55.26%,40.00%,0,66.67%,47.83%,54.00%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
15,16,Pittsburgh,55.56%,75.00%,50.00%,64.29%,50.00%,53.97%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
16,16,Cleveland,55.56%,45.45%,25.00%,65.00%,48.00%,65.38%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
17,16,New England,55.56%,66.67%,100.00%,55.56%,55.56%,53.70%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
18,19,NY Jets,56.25%,50.00%,100.00%,47.06%,66.67%,60.81%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
19,20,Minnesota,56.76%,25.00%,16.67%,47.83%,71.43%,55.93%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
20,21,Green Bay,57.14%,69.23%,50.00%,56.25%,57.69%,62.26%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
21,22,Tampa Bay,57.58%,37.50%,0.00%,54.55%,63.64%,52.31%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
22,23,Atlanta,59.57%,66.67%,33.33%,62.50%,56.52%,63.77%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
23,24,Seattle,60.53%,60.00%,66.67%,37.50%,77.27%,50.82%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
24,25,Jacksonville,60.98%,71.43%,100.00%,28.57%,77.78%,62.30%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
25,26,Chicago,63.64%,50.00%,33.33%,52.17%,76.19%,55.56%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
26,27,Indianapolis,63.89%,77.78%,100.00%,72.22%,55.56%,64.15%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
27,28,Las Vegas,64.10%,40.00%,0.00%,46.67%,75.00%,77.08%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
28,28,Miami,64.10%,44.44%,40.00%,57.14%,68.00%,52.63%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
29,30,Kansas City,65.85%,54.55%,42.86%,68.75%,64.00%,57.58%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
30,31,Detroit,66.67%,77.78%,50.00%,68.00%,64.71%,70.00%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
31,32,Arizona,68.89%,75.00%,66.67%,72.00%,65.00%,61.82%,2022-12-07,/nfl/stat/opponent-red-zone-scoring-pct
