,Rank,Player,Team,Pos,Value,asof,url
0,1,Keisean Nixon,Green Bay Packers,CB,25,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
1,1,Isiah Pacheco,Kansas City Chiefs,RB,25,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
2,1,DeAndre Carter,Los Angeles Chargers,WR,25,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
3,4,Kene Nwangwu,Minnesota Vikings,RB,24,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
4,4,Brandon Powell,Los Angeles Rams,WR,24,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
5,6,Ray-Ray McCloud III,San Francisco 49ers,WR,20,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
6,6,Gary Brightwell,New York Giants,RB,20,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
7,6,Jerome Ford,Cleveland Browns,RB,20,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
8,6,Marcus Jones,New England Patriots,DB,20,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
9,10,Hassan Haskins,Tennessee Titans,RB,19,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
10,11,Isaiah Rodgers Sr.,Indianapolis Colts,CB,18,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
11,11,Braxton Berrios,New York Jets,WR,18,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
12,13,Ameer Abdullah,Las Vegas Raiders,RB,17,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
13,14,Montrell Washington,Denver Broncos,WR,16,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
14,15,Raheem Mostert,Miami Dolphins,RB,15,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
15,15,Justin Jackson,Detroit Lions,RB,15,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
16,15,Antonio Gibson,Washington Commanders,RB,15,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
17,15,Steven Sims,Pittsburgh Steelers,WR,15,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
18,15,KaVontae Turpin,Dallas Cowboys,WR,15,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
19,15,Jamal Agnew,Jacksonville Jaguars,WR,15,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
20,21,Devin Duvernay,Baltimore Ravens,WR,13,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
21,21,Tremon Smith,Houston Texans,DB,13,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
22,21,Raheem Blackshear,Carolina Panthers,RB,13,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
23,24,Dax Milne,Washington Commanders,WR,12,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
24,24,DeeJay Dallas,Seattle Seahawks,RB,12,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
25,26,Rashid Shaheed,New Orleans Saints,WR,11,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
26,26,Rachaad White,Tampa Bay Buccaneers,RB,11,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
27,26,Velus Jones Jr.,Chicago Bears,WR,11,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
28,26,Avery Williams,Atlanta Falcons,RB,11,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
29,30,Trestan Ebner,Chicago Bears,RB,10,2022-12-15 02:33:20.522135,/nfl/player-stat/kickoff-returns
