,Rank,Player,Team,Pos,Value,asof,url
0,1,George Odum,San Francisco 49ers,S,15,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
1,2,Justin Hardee,New York Jets,CB,11,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
2,2,Brenden Schooler,New England Patriots,DB,11,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
3,2,Jeremy Reaves,Washington Commanders,S,11,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
4,2,Nick Bellore,Seattle Seahawks,LB,11,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
5,6,Josh Woods,Detroit Lions,LB,10,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
6,6,Caleb Johnson,Jacksonville Jaguars,LB,10,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
7,6,Isaiah McDuffie,Green Bay Packers,LB,10,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
8,9,Sam Franklin Jr.,Carolina Panthers,S,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
9,9,Dare Ogunbowale,Houston Texans,RB,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
10,9,Andrew Wingard,Jacksonville Jaguars,S,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
11,9,Markus Bailey,Cincinnati Bengals,LB,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
12,9,Hassan Haskins,Tennessee Titans,RB,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
13,9,Miles Boykin,Pittsburgh Steelers,WR,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
14,9,Grant Stuard,Indianapolis Colts,LB,9,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
15,16,Luke Gifford,Dallas Cowboys,LB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
16,16,Dylan Cole,Tennessee Titans,LB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
17,16,Marcus Allen,Pittsburgh Steelers,LB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
18,16,Josh Metellus,Minnesota Vikings,S,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
19,16,Joe Jones,Tennessee Titans,LB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
20,16,Josh Blackwell,Chicago Bears,DB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
21,16,Dennis Gardeck,Arizona Cardinals,LB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
22,16,Alex Singleton,Denver Broncos,LB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
23,16,M.J. Stewart,Houston Texans,DB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
24,16,C.J. Ham,Minnesota Vikings,FB,8,2023-01-14 19:03:27.450396,/nfl/player-stat/defense-special-teams-solo-tackles
