,Rank,Player,Team,Pos,Value,asof,url
0,1,Daniel Bellinger,New York Giants,TE,91.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
1,2,Will Dissly,Seattle Seahawks,TE,90.9%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
2,3,Greg Dortch,Arizona Cardinals,WR,87.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
3,4,Leonard Fournette,Tampa Bay Buccaneers,RB,86.0%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
4,5,Josh Jacobs,Las Vegas Raiders,RB,84.0%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
5,6,Rhamondre Stevenson,New England Patriots,RB,83.6%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
6,7,David Montgomery,Chicago Bears,RB,83.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
7,7,Rachaad White,Tampa Bay Buccaneers,RB,83.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
8,9,Aaron Jones,Green Bay Packers,RB,82.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
9,10,Antonio Gibson,Washington Commanders,RB,82.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
10,11,Nyheim Hines,Buffalo Bills,RB,81.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
11,12,Austin Ekeler,Los Angeles Chargers,RB,81.7%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
12,13,Richie James,New York Giants,WR,81.6%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
13,14,Dallas Goedert,Philadelphia Eagles,TE,81.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
14,15,Najee Harris,Pittsburgh Steelers,RB,81.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
15,16,Dontrell Hilliard,Tennessee Titans,RB,80.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
16,17,Kareem Hunt,Cleveland Browns,RB,80.6%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
17,18,Noah Fant,Seattle Seahawks,TE,80.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
18,19,Robert Tonyan,Green Bay Packers,TE,80.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
19,20,Samaje Perine,Cincinnati Bengals,HB,80.0%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
20,21,Christian McCaffrey,San Francisco 49ers,RB,79.5%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
21,22,Derrick Henry,Tennessee Titans,RB,79.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
22,23,David Njoku,Cleveland Browns,TE,78.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
23,24,Melvin Gordon III,Kansas City Chiefs,RB,78.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
24,25,Devin Duvernay,Baltimore Ravens,WR,77.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
25,25,Michael Carter,New York Jets,RB,77.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
26,27,Joe Mixon,Cincinnati Bengals,HB,77.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
27,28,James Conner,Arizona Cardinals,RB,77.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
28,29,Saquon Barkley,New York Giants,RB,76.9%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
29,29,Dameon Pierce,Houston Texans,RB,76.9%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
30,31,Dawson Knox,Buffalo Bills,TE,76.7%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
31,32,DeAndre Hopkins,Arizona Cardinals,WR,76.6%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
32,33,Cooper Kupp,Los Angeles Rams,WR,76.5%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
33,34,Kylen Granson,Indianapolis Colts,TE,76.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
34,35,Hayden Hurst,Cincinnati Bengals,TE,76.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
35,36,Amon-Ra St. Brown,Detroit Lions,WR,76.0%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
36,37,Jonnu Smith,New England Patriots,TE,75.9%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
37,38,Rex Burkhead,Houston Texans,RB,75.7%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
38,39,Alvin Kamara,New Orleans Saints,RB,75.0%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
39,39,Jordan Akins,Houston Texans,TE,75.0%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
40,41,Jakobi Meyers,New England Patriots,WR,74.6%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
41,42,Tyreek Hill,Miami Dolphins,WR,74.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
42,43,Wan'Dale Robinson,New York Giants,WR,74.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
43,44,Devin Singletary,Buffalo Bills,RB,73.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
44,44,Jerick McKinnon,Kansas City Chiefs,RB,73.8%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
45,46,DeAndre Carter,Los Angeles Chargers,WR,73.6%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
46,47,Travis Etienne Jr.,Jacksonville Jaguars,RB,73.5%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
47,47,Mecole Hardman,Kansas City Chiefs,WR,73.5%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
48,47,Parris Campbell,Indianapolis Colts,WR,73.5%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
49,50,Quez Watkins,Philadelphia Eagles,WR,73.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
50,50,Tyler Lockett,Seattle Seahawks,WR,73.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
51,52,JuJu Smith-Schuster,Kansas City Chiefs,WR,73.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
52,53,Rondale Moore,Arizona Cardinals,WR,73.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
53,54,Russell Gage,Tampa Bay Buccaneers,WR,73.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
54,55,Olamide Zaccheaus,Atlanta Falcons,WR,72.7%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
55,55,Eno Benjamin,Houston Texans,RB,72.7%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
56,57,Hunter Renfrow,Las Vegas Raiders,WR,72.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
57,58,Nelson Agholor,New England Patriots,WR,71.4%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
58,59,Travis Kelce,Kansas City Chiefs,TE,71.3%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
59,60,Evan Engram,Jacksonville Jaguars,TE,71.2%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
60,61,Cade Otton,Tampa Bay Buccaneers,TE,71.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
61,62,Stefon Diggs,Buffalo Bills,WR,71.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
62,63,Austin Hooper,Tennessee Titans,TE,71.1%,2022-12-08 02:37:31.256926,/nfl/player-stat/receiving-catch-rate
