,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Seattle,69.74%,65.26%,71.43%,68.15%,71.43%,65.45%,2023-02-09,/nfl/stat/completion-pct
1,2,Cincinnati,68.15%,66.06%,63.41%,68.92%,67.61%,69.05%,2023-02-09,/nfl/stat/completion-pct
2,3,LA Chargers,67.64%,66.95%,58.14%,68.92%,66.59%,65.73%,2023-02-09,/nfl/stat/completion-pct
3,4,Minnesota,67.42%,75.93%,80.00%,68.77%,65.71%,65.89%,2023-02-09,/nfl/stat/completion-pct
4,5,Kansas City,67.17%,69.81%,67.44%,66.59%,67.92%,67.42%,2023-02-09,/nfl/stat/completion-pct
5,6,New England,66.30%,63.21%,65.00%,67.50%,65.33%,67.71%,2023-02-09,/nfl/stat/completion-pct
6,7,NY Giants,66.15%,60.78%,55.56%,67.56%,65.00%,59.19%,2023-02-09,/nfl/stat/completion-pct
7,8,New Orleans,66.02%,67.19%,60.00%,65.81%,66.19%,58.13%,2023-02-09,/nfl/stat/completion-pct
8,9,Indianapolis,65.89%,62.64%,65.71%,69.47%,62.70%,62.19%,2023-02-09,/nfl/stat/completion-pct
9,10,San Francisco,65.53%,62.34%,61.11%,66.06%,64.89%,65.65%,2023-02-09,/nfl/stat/completion-pct
10,11,Jacksonville,65.40%,61.02%,61.54%,64.84%,65.86%,59.77%,2023-02-09,/nfl/stat/completion-pct
11,12,Tampa Bay,65.36%,62.76%,53.03%,66.08%,64.44%,67.03%,2023-02-09,/nfl/stat/completion-pct
12,13,LA Rams,65.35%,65.75%,50.00%,69.65%,59.17%,67.42%,2023-02-09,/nfl/stat/completion-pct
13,14,Arizona,65.21%,61.06%,74.07%,64.47%,65.90%,69.44%,2023-02-09,/nfl/stat/completion-pct
14,15,Detroit,65.14%,65.71%,67.65%,65.94%,64.18%,66.78%,2023-02-09,/nfl/stat/completion-pct
15,16,Philadelphia,65.13%,60.71%,60.00%,64.91%,65.40%,61.45%,2023-02-09,/nfl/stat/completion-pct
16,17,Green Bay,64.65%,63.04%,62.96%,65.32%,64.13%,67.85%,2023-02-09,/nfl/stat/completion-pct
17,18,Dallas,64.38%,57.41%,62.16%,65.38%,63.53%,67.73%,2023-02-09,/nfl/stat/completion-pct
18,19,Pittsburgh,63.75%,56.84%,44.83%,62.31%,64.95%,64.12%,2023-02-09,/nfl/stat/completion-pct
19,20,Tennessee,62.50%,59.34%,68.97%,60.80%,64.56%,66.91%,2023-02-09,/nfl/stat/completion-pct
20,21,Buffalo,62.44%,59.82%,59.52%,61.30%,63.55%,64.57%,2023-02-09,/nfl/stat/completion-pct
21,22,Washington,62.09%,64.20%,57.89%,60.28%,63.97%,64.73%,2023-02-09,/nfl/stat/completion-pct
22,23,Cleveland,62.04%,55.13%,65.52%,61.72%,62.32%,61.54%,2023-02-09,/nfl/stat/completion-pct
23,24,Atlanta,61.93%,67.42%,63.33%,62.67%,61.11%,65.79%,2023-02-09,/nfl/stat/completion-pct
24,25,Miami,61.37%,53.45%,40.00%,64.91%,58.79%,65.69%,2023-02-09,/nfl/stat/completion-pct
25,26,Baltimore,61.32%,53.19%,58.62%,68.22%,56.44%,64.81%,2023-02-09,/nfl/stat/completion-pct
26,27,Las Vegas,61.26%,61.00%,61.11%,62.32%,60.32%,67.16%,2023-02-09,/nfl/stat/completion-pct
27,28,Houston,60.79%,59.48%,60.00%,58.36%,62.90%,64.84%,2023-02-09,/nfl/stat/completion-pct
28,29,Denver,60.42%,59.79%,54.17%,59.85%,60.94%,65.43%,2023-02-09,/nfl/stat/completion-pct
29,30,Chicago,59.15%,50.00%,48.15%,58.77%,59.64%,61.25%,2023-02-09,/nfl/stat/completion-pct
30,31,Carolina,58.42%,58.11%,33.33%,60.78%,56.00%,58.10%,2023-02-09,/nfl/stat/completion-pct
31,32,NY Jets,56.94%,53.57%,54.55%,59.66%,54.52%,59.20%,2023-02-09,/nfl/stat/completion-pct
