,Date,Opponent,Result,Location,W/L,Div,Spread,Total,Money,asof,url
0,09/11,Las Vegas,W 24-19,Home,1-0,1-0,-3.5,Un 52.5,-183,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
1,09/15,Kansas City,L 24-27,Away,1-1,1-1,+4.0,Un 52.5,170,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
2,09/25,Jacksonville,L 10-38,Home,1-2,1-1,-6.5,Ov 45.5,-270,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
3,10/02,Houston,W 34-24,Away,2-2,1-1,-5.5,Ov 45.5,-250,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
4,10/09,Cleveland,W 30-28,Away,3-2,1-1,-1.5,Ov 47.0,-123,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
5,10/17,Denver,8:15 pm,Home,,,-5.0,45.5,-232,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
6,10/23,Seattle,4:25 pm,Home,,,-7.5,53.0,-370,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
7,11/06,Atlanta,1:00 pm,Away,,,-7.0,0,-350,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
8,11/13,San Francisco,8:20 pm,Away,,,+2.5,0,-110,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
9,11/20,Kansas City,4:25 pm,Home,,,+1.0,0,-125,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
10,11/27,Arizona,4:05 pm,Away,,,(Pick),0,-125,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
11,12/04,Las Vegas,4:25 pm,Away,,,-1.5,0,-110,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
12,12/11,Miami,4:05 pm,Home,,,-5.5,0,-245,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
13,12/18,Tennessee,4:25 pm,Home,,,-4.5,0,-230,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
14,12/26,Indianapolis,8:15 pm,Away,,,+2.0,0,-120,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
15,01/01,LA Rams,8:20 pm,Home,,,-1.5,0,-130,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
16,01/08,Denver,12:00 pm,Away,,,(Pick),0,-110,2022-10-11 16:28:50.551354,/nfl/team/los-angeles-chargers/
