,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,LA Chargers,59.36%,61.56%,50.00%,63.96%,56.08%,52.47%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
1,2,Cleveland,55.71%,52.74%,42.78%,56.63%,54.80%,51.04%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
2,3,Washington,55.46%,58.70%,57.11%,49.33%,60.71%,51.16%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
3,4,Tennessee,54.58%,55.67%,49.78%,41.62%,63.84%,53.57%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
4,5,Pittsburgh,53.86%,54.00%,51.11%,54.60%,53.33%,48.44%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
5,6,Arizona,53.82%,58.48%,46.78%,52.67%,54.98%,52.13%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
6,7,Detroit,53.81%,53.74%,71.00%,55.90%,50.87%,49.09%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
7,8,Baltimore,53.12%,52.26%,54.00%,50.94%,55.30%,56.39%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
8,9,Miami,52.24%,53.44%,51.11%,50.78%,53.70%,50.54%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
9,10,Minnesota,52.19%,53.89%,64.33%,55.73%,47.24%,46.47%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
10,11,NY Jets,52.05%,52.67%,35.67%,58.26%,45.83%,50.12%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
11,12,Denver,51.10%,50.22%,46.00%,56.58%,47.19%,48.35%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
12,13,Philadelphia,50.72%,49.59%,50.22%,48.51%,53.82%,50.26%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
13,14,Chicago,50.23%,42.85%,18.33%,48.19%,51.98%,51.78%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
14,15,Green Bay,50.21%,50.52%,81.67%,38.87%,57.31%,57.88%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
15,16,Seattle,49.99%,43.26%,58.22%,54.36%,46.87%,39.31%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
16,17,Las Vegas,49.94%,50.26%,50.00%,52.89%,47.84%,46.01%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
17,18,San Francisco,49.82%,55.37%,48.89%,54.85%,44.80%,47.81%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
18,19,Carolina,49.73%,58.96%,53.44%,53.52%,44.42%,50.76%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
19,20,LA Rams,48.70%,50.78%,41.78%,50.56%,46.11%,54.05%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
20,21,NY Giants,48.69%,52.96%,42.89%,47.84%,49.89%,43.03%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
21,22,Indianapolis,48.62%,47.59%,58.89%,48.19%,48.98%,55.68%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
22,23,Kansas City,47.85%,46.70%,67.44%,44.74%,50.96%,47.38%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
23,24,Tampa Bay,47.66%,52.67%,52.67%,43.89%,51.43%,49.20%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
24,25,Cincinnati,47.00%,50.70%,32.56%,47.24%,46.83%,47.85%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
25,26,Dallas,46.79%,53.44%,41.11%,41.03%,54.84%,51.17%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
26,27,Buffalo,46.33%,54.48%,65.78%,44.47%,47.26%,51.81%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
27,28,Jacksonville,45.24%,44.70%,29.00%,50.67%,41.37%,48.66%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
28,29,Houston,45.21%,43.15%,57.22%,44.98%,45.44%,48.67%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
29,30,New Orleans,45.15%,35.00%,47.33%,49.48%,41.43%,52.45%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
30,31,Atlanta,43.06%,40.63%,48.89%,39.38%,47.35%,47.44%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
31,32,New England,42.33%,37.07%,34.22%,41.19%,43.48%,48.81%,2022-12-07,/nfl/stat/2nd-quarter-time-of-possession-share-pct
