,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Dallas,95.24%,94.12%,87.50%,92.31%,100.00%,80.18%,2022-11-09,/nfl/stat/kickoff-touchback-pct
1,2,Washington,84.21%,92.86%,75.00%,90.48%,76.47%,59.49%,2022-11-09,/nfl/stat/kickoff-touchback-pct
2,3,NY Jets,79.55%,76.92%,80.00%,82.61%,76.19%,65.75%,2022-11-09,/nfl/stat/kickoff-touchback-pct
3,4,LA Rams,78.79%,66.67%,75.00%,75.00%,84.62%,64.80%,2022-11-09,/nfl/stat/kickoff-touchback-pct
4,5,LA Chargers,77.50%,71.43%,100.00%,77.78%,77.27%,62.00%,2022-11-09,/nfl/stat/kickoff-touchback-pct
5,6,Miami,77.08%,76.47%,83.33%,73.68%,79.31%,70.89%,2022-11-09,/nfl/stat/kickoff-touchback-pct
6,7,Cincinnati,75.51%,68.75%,57.14%,76.00%,75.00%,60.50%,2022-11-09,/nfl/stat/kickoff-touchback-pct
7,8,Baltimore,75.00%,83.33%,66.67%,73.91%,75.86%,52.22%,2022-11-09,/nfl/stat/kickoff-touchback-pct
8,9,Arizona,73.81%,83.33%,50.00%,70.83%,77.78%,73.27%,2022-11-09,/nfl/stat/kickoff-touchback-pct
9,10,Atlanta,73.33%,78.57%,75.00%,78.57%,64.71%,49.30%,2022-11-09,/nfl/stat/kickoff-touchback-pct
10,11,Philadelphia,72.73%,70.59%,100.00%,54.55%,90.91%,62.00%,2022-11-09,/nfl/stat/kickoff-touchback-pct
11,12,Las Vegas,68.18%,53.85%,60.00%,65.00%,70.83%,58.06%,2022-11-09,/nfl/stat/kickoff-touchback-pct
12,13,Cleveland,67.44%,60.00%,40.00%,53.85%,88.24%,45.95%,2022-11-09,/nfl/stat/kickoff-touchback-pct
13,14,Minnesota,65.00%,73.33%,60.00%,68.18%,61.11%,80.85%,2022-11-09,/nfl/stat/kickoff-touchback-pct
14,15,NY Giants,64.29%,73.33%,75.00%,71.43%,57.14%,39.13%,2022-11-09,/nfl/stat/kickoff-touchback-pct
15,16,Denver,63.64%,63.64%,50.00%,81.25%,47.06%,79.49%,2022-11-09,/nfl/stat/kickoff-touchback-pct
16,17,Tennessee,62.86%,53.33%,60.00%,60.00%,65.00%,55.21%,2022-11-09,/nfl/stat/kickoff-touchback-pct
17,18,Kansas City,61.70%,43.75%,20.00%,60.00%,62.96%,66.39%,2022-11-09,/nfl/stat/kickoff-touchback-pct
18,19,New Orleans,60.87%,53.33%,66.67%,64.00%,57.14%,58.33%,2022-11-09,/nfl/stat/kickoff-touchback-pct
19,20,Chicago,60.47%,61.11%,83.33%,76.47%,50.00%,47.89%,2022-11-09,/nfl/stat/kickoff-touchback-pct
20,21,New England,59.57%,62.50%,71.43%,68.18%,52.00%,42.06%,2022-11-09,/nfl/stat/kickoff-touchback-pct
21,22,Jacksonville,59.09%,69.23%,60.00%,64.71%,55.56%,35.48%,2022-11-09,/nfl/stat/kickoff-touchback-pct
22,23,Seattle,57.41%,52.38%,33.33%,61.90%,54.55%,37.35%,2022-11-09,/nfl/stat/kickoff-touchback-pct
23,24,Carolina,55.81%,43.75%,25.00%,52.17%,60.00%,60.81%,2022-11-09,/nfl/stat/kickoff-touchback-pct
24,25,Detroit,48.65%,81.82%,66.67%,50.00%,44.44%,43.42%,2022-11-09,/nfl/stat/kickoff-touchback-pct
25,26,Houston,45.71%,33.33%,50.00%,52.94%,38.89%,47.76%,2022-11-09,/nfl/stat/kickoff-touchback-pct
26,27,Indianapolis,44.74%,50.00%,50.00%,28.57%,64.71%,49.47%,2022-11-09,/nfl/stat/kickoff-touchback-pct
27,28,Tampa Bay,44.19%,46.15%,40.00%,40.00%,50.00%,71.55%,2022-11-09,/nfl/stat/kickoff-touchback-pct
28,29,Buffalo,43.18%,21.43%,25.00%,60.00%,29.17%,56.52%,2022-11-09,/nfl/stat/kickoff-touchback-pct
29,30,Pittsburgh,41.94%,33.33%,0.00%,46.15%,38.89%,44.57%,2022-11-09,/nfl/stat/kickoff-touchback-pct
30,31,San Francisco,39.02%,43.75%,66.67%,33.33%,43.48%,42.16%,2022-11-09,/nfl/stat/kickoff-touchback-pct
31,32,Green Bay,27.27%,18.18%,0.00%,23.08%,30.00%,44.33%,2022-11-09,/nfl/stat/kickoff-touchback-pct
