,Rank,Player,Team,Pos,Value,asof,url
0,1,Eric Rowe,Miami Dolphins,S,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
1,1,Mike Edwards,Tampa Bay Buccaneers,S,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
2,1,Ben Skowronek,Los Angeles Rams,WR,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
3,1,Paulson Adebo,New Orleans Saints,CB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
4,1,Germaine Pratt,Cincinnati Bengals,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
5,1,C.J. Mosley,New York Jets,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
6,1,Josh Woods,Detroit Lions,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
7,1,Riley Patterson,Jacksonville Jaguars,K,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
8,1,Oren Burks,San Francisco 49ers,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
9,1,Kyle Hamilton,Baltimore Ravens,S,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
10,1,A.J. Green,Arizona Cardinals,WR,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
11,1,Khari Blasingame,Chicago Bears,FB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
12,1,Mike Danna,Kansas City Chiefs,DE,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
13,1,C.J. Brewer,Buffalo Bills,DT,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
14,1,Zay Jones,Jacksonville Jaguars,WR,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
15,1,Jack Sanborn,Chicago Bears,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
16,1,Andrus Peat,New Orleans Saints,G,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
17,1,Trenton Cannon,Tennessee Titans,RB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
18,1,Jamaal Williams,Detroit Lions,RB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
19,1,Matt Nelson,Detroit Lions,T,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
20,1,Antonio Williams,New York Giants,RB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
21,1,Akeem Davis-Gaither,Cincinnati Bengals,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
22,1,Nick Kwiatkoski,Atlanta Falcons,LB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
23,1,Charlie Heck,Houston Texans,OL,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
24,1,Tommy Kraemer,Detroit Lions,G,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
25,1,Joshua Palmer,Los Angeles Chargers,WR,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
26,1,Dalton Risner,Denver Broncos,G,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
27,1,Jake Kumerow,Buffalo Bills,WR,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
28,1,Blake Hance,San Francisco 49ers,G,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
29,1,Travis Homer,Seattle Seahawks,RB,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
30,1,Greg Little,Miami Dolphins,T,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
31,1,Dion Dawkins,Buffalo Bills,T,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
32,1,Adam Trautman,New Orleans Saints,TE,0,2022-10-05 16:57:53.243489,/nfl/player-stat/kickoff-return-faircatches
