,Rank,Player,Team,Pos,Value,asof,url
0,1,Haason Reddick,Philadelphia Eagles,LB,4,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
1,1,Yetur Gross-Matos,Carolina Panthers,DE,4,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
2,3,Micah Parsons,Dallas Cowboys,LB,3,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
3,3,BJ Hill,Cincinnati Bengals,DT,3,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
4,3,Tariq Woolen,Seattle Seahawks,CB,3,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
5,3,Chandler Jones,Las Vegas Raiders,DE,3,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
6,3,Sam Williams,Dallas Cowboys,DE,3,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
7,3,Devin White,Tampa Bay Buccaneers,LB,3,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
8,9,Uchenna Nwosu,Seattle Seahawks,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
9,9,Patrick Queen,Baltimore Ravens,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
10,9,Devin Lloyd,Jacksonville Jaguars,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
11,9,Sam Hubbard,Cincinnati Bengals,DE,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
12,9,Denzel Ward,Cleveland Browns,CB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
13,9,Dorance Armstrong,Dallas Cowboys,DE,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
14,9,Adoree' Jackson,New York Giants,CB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
15,9,Anthony Barr,Dallas Cowboys,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
16,9,Rashaan Evans,Atlanta Falcons,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
17,9,Tevaughn Campbell,Jacksonville Jaguars,CB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
18,9,Aidan Hutchinson,Detroit Lions,DL,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
19,9,Jayron Kearse,Dallas Cowboys,S,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
20,9,Bud Dupree,Tennessee Titans,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
21,9,Marcus Peters,Baltimore Ravens,CB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
22,9,Kareem Jackson,Denver Broncos,S,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
23,9,Xavier Woods,Carolina Panthers,S,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
24,9,Dre Greenlaw,San Francisco 49ers,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
25,9,Josh Allen,Jacksonville Jaguars,LB,2,2023-02-09 11:53:22.453783,/nfl/player-stat/defense-fumble-recoveries
