,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Kansas City,46.4,41.6,46.0,46.5,46.3,42.1,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
1,2,Seattle,45.2,46.5,50.6,43.4,46.7,41.7,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
2,3,Las Vegas,44.9,46.7,40.0,46.3,44.0,42.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
3,4,Tennessee,44.8,43.1,36.7,46.2,44.0,39.9,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
4,5,Tampa Bay,43.8,51.3,61.0,45.1,42.4,38.6,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
5,6,Washington,43.8,39.8,37.4,43.5,44.0,41.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
6,7,Buffalo,43.7,47.1,49.5,42.5,44.9,37.0,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
7,8,Carolina,43.5,41.9,43.3,43.8,43.0,38.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
8,9,Minnesota,43.3,43.6,43.4,42.5,44.0,40.8,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
9,10,Jacksonville,43.3,40.6,38.3,44.1,42.9,43.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
10,11,Houston,43.2,43.4,44.0,41.9,44.7,41.7,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
11,12,New Orleans,42.9,46.2,45.0,41.7,44.3,42.0,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
12,13,Dallas,42.8,47.2,49.0,43.2,42.3,45.1,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
13,14,LA Chargers,42.3,40.7,46.7,44.7,40.0,36.5,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
14,15,Pittsburgh,41.4,42.0,41.8,41.1,41.6,38.6,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
15,16,Philadelphia,41.1,42.2,35.5,40.7,41.5,38.9,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
16,17,NY Jets,41.1,36.1,34.9,40.6,41.4,41.5,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
17,18,LA Rams,41.0,41.7,41.0,38.8,43.6,41.8,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
18,19,Atlanta,40.9,39.0,39.7,41.4,40.2,40.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
19,20,Denver,40.8,41.1,39.8,40.3,41.3,42.8,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
20,21,Miami,40.7,41.5,0,40.2,41.8,40.1,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
21,22,NY Giants,40.7,40.3,38.3,39.6,42.6,39.5,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
22,23,Baltimore,40.2,39.7,33.4,38.7,41.6,40.0,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
23,24,Indianapolis,40.2,38.4,43.8,43.1,38.8,39.7,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
24,25,Detroit,40.2,39.8,42.2,45.3,35.3,42.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
25,26,San Francisco,39.9,39.8,45.8,35.9,42.0,40.6,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
26,27,Chicago,39.9,31.3,32.3,36.0,43.6,38.5,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
27,28,Green Bay,39.8,39.7,44.3,38.0,41.5,39.5,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
28,29,Arizona,39.4,41.3,42.0,38.9,40.0,42.1,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
29,30,Cincinnati,38.1,38.5,44.7,34.6,40.0,40.9,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
30,31,Cleveland,37.7,29.2,30.0,38.7,36.6,38.3,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
31,32,New England,36.2,37.3,41.1,35.7,36.7,39.0,2022-11-23,/nfl/stat/net-yards-per-punt-attempt
