,Rank,Player,Team,Pos,Value,asof,url
0,1,Cobie Durant,Los Angeles Rams,DB,151,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
1,2,Tashaun Gipson Sr.,San Francisco 49ers,S,106,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
2,3,Jaylen Watson,Kansas City Chiefs,CB,99,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
3,4,Minkah Fitzpatrick,Pittsburgh Steelers,S,94,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
4,5,Jonathan Jones,New England Patriots,DB,89,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
5,6,Marcus Jones,New England Patriots,DB,87,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
6,6,Rudy Ford,Green Bay Packers,S,87,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
7,8,Duron Harmon,Las Vegas Raiders,S,86,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
8,9,Kyler Gordon,Chicago Bears,DB,78,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
9,10,De'Vondre Campbell,Green Bay Packers,LB,77,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
10,10,Marco Wilson,Arizona Cardinals,CB,77,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
11,12,Andrew Adams,Tennessee Titans,DB,76,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
12,13,Darnell Savage,Green Bay Packers,S,75,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
13,14,CJ Henderson,Carolina Panthers,CB,74,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
14,15,Andre Cisco,Jacksonville Jaguars,S,72,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
15,16,Mike Edwards,Tampa Bay Buccaneers,S,68,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
16,17,Quandre Diggs,Seattle Seahawks,S,66,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
17,18,Jevon Holland,Miami Dolphins,S,64,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
18,18,Patrick Peterson,Minnesota Vikings,CB,64,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
19,18,Rayshawn Jenkins,Jacksonville Jaguars,S,64,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
20,21,Talanoa Hufanga,San Francisco 49ers,S,61,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
21,21,Isaiah Simmons,Arizona Cardinals,LB,61,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
22,23,Jaire Alexander,Green Bay Packers,CB,59,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
23,24,Harrison Smith,Minnesota Vikings,S,58,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
24,25,Jalen Pitre,Houston Texans,DB,57,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
25,25,L'Jarius Sneed,Kansas City Chiefs,CB,57,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
26,25,Kevin Byard,Tennessee Titans,S,57,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
27,28,Vonn Bell,Cincinnati Bengals,S,56,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
28,29,Kyle Dugger,New England Patriots,DB,55,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
29,30,C.J. Gardner-Johnson,Philadelphia Eagles,S,54,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
30,30,James Bradberry,Philadelphia Eagles,CB,54,2023-01-08 14:30:01.735728,/nfl/player-stat/defense-interception-yards
