,Rank,Player,Team,Pos,Value,asof,url
0,1,Devin Duvernay,Baltimore Ravens,WR,103,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
1,2,Kalif Raymond,Detroit Lions,WR,52,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
2,3,Jerome Ford,Cleveland Browns,RB,44,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
3,3,Eno Benjamin,Arizona Cardinals,RB,44,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
4,5,Kyle Dugger,New England Patriots,DB,37,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
5,6,Laviska Shenault Jr.,Carolina Panthers,WR,36,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
6,6,Chuba Hubbard,Carolina Panthers,RB,36,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
7,8,Deonte Harty,New Orleans Saints,WR,33,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
8,8,Dax Milne,Washington Commanders,WR,33,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
9,8,Justin Jackson,Detroit Lions,RB,33,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
10,11,Isaiah Rodgers Sr.,Indianapolis Colts,CB,31,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
11,11,Brandon Powell,Los Angeles Rams,WR,31,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
12,13,DeAndre Carter,Los Angeles Chargers,WR,30,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
13,13,Trestan Ebner,Chicago Bears,RB,30,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
14,13,DeeJay Dallas,Seattle Seahawks,RB,30,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
15,16,Hassan Haskins,Tennessee Titans,RB,29,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
16,16,Kene Nwangwu,Minnesota Vikings,RB,29,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
17,16,Isaih Pacheco,Kansas City Chiefs,RB,29,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
18,19,Ty Montgomery,New England Patriots,WR,28,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
19,20,Cordarrelle Patterson,Atlanta Falcons,RB,27,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
20,20,Braxton Berrios,New York Jets,WR,27,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
21,22,Mac Jones,New England Patriots,QB,26,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
22,22,Pierre Strong Jr.,New England Patriots,RB,26,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
23,24,Gary Brightwell,New York Giants,RB,24,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
24,24,Amari Rodgers,Green Bay Packers,WR,24,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
25,24,KaVontae Turpin,Dallas Cowboys,WR,24,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
26,24,Dwayne Washington,New Orleans Saints,RB,24,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
27,28,Ameer Abdullah,Las Vegas Raiders,RB,23,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
28,28,Raheem Mostert,Miami Dolphins,RB,23,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
29,28,Skyy Moore,Kansas City Chiefs,WR,23,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
30,31,Tremon Smith,Houston Texans,DB,22,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
31,32,Montrell Washington,Denver Broncos,WR,21,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
32,32,Ray-Ray McCloud,San Francisco 49ers,WR,21,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
33,34,Rachaad White,Tampa Bay Buccaneers,RB,20,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
34,35,Trenton Cannon,Tennessee Titans,RB,19,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
35,36,Andre Roberts,Carolina Panthers,WR,18,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
36,36,Gunner Olszewski,Pittsburgh Steelers,WR,18,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
37,36,Durham Smythe,Miami Dolphins,TE,18,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
38,39,Ihmir Smith-Marsette,Chicago Bears,WR,17,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
39,39,Jamison Crowder,Buffalo Bills,WR,17,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
40,39,Quez Watkins,Philadelphia Eagles,WR,17,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
41,42,Kylen Granson,Indianapolis Colts,TE,15,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
42,42,Joshua Kelley,Los Angeles Chargers,RB,15,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
43,44,Giovani Bernard,Tampa Bay Buccaneers,RB,14,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
44,45,David Bell,Cleveland Browns,WR,12,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
45,45,Alec Ingold,Miami Dolphins,FB,12,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
46,47,Isaiah Thomas,Cleveland Browns,DE,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
47,47,Jordan Stout,Baltimore Ravens,P,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
48,47,Ben Ellefson,Minnesota Vikings,TE,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
49,47,Carson Tinker,Seattle Seahawks,LB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
50,47,Arron Mosby,Carolina Panthers,LB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
51,47,Myjai Sanders,Arizona Cardinals,LB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
52,47,Jerome Baker,Miami Dolphins,LB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
53,47,Thomas Morstead,Miami Dolphins,P,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
54,47,Brian Allen,Los Angeles Rams,C,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
55,47,Taron Johnson,Buffalo Bills,CB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
56,47,Reggie Gilliam,Buffalo Bills,FB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
57,47,Myles Jack,Pittsburgh Steelers,LB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
58,47,Jalen Davis,Cincinnati Bengals,CB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
59,47,Ezra Cleveland,Minnesota Vikings,G,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
60,47,Jordan Willis,San Francisco 49ers,DL,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
61,47,Alontae Taylor,New Orleans Saints,CB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
62,47,Quandre Diggs,Seattle Seahawks,S,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
63,47,Joey Blount,Seattle Seahawks,S,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
64,47,Tariq Castro-Fields,Washington Commanders,CB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
65,47,Kaden Elliss,New Orleans Saints,LB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
66,47,Taylor Lewan,Tennessee Titans,T,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
67,47,D'Andre Swift,Detroit Lions,RB,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
68,47,Greg Rousseau,Buffalo Bills,DE,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
69,47,Kevin Givens,San Francisco 49ers,DL,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
70,47,Greg Dortch,Arizona Cardinals,WR,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
71,47,Trent Williams,San Francisco 49ers,T,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
72,47,Bryan Mone,Seattle Seahawks,DT,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
73,47,Ross Dwelley,San Francisco 49ers,TE,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
74,47,Michael Dwumfour,Houston Texans,DL,0,2022-09-27 19:20:06.232878,/nfl/player-stat/kickoff-return-longest-yards
