,Rank,Player,Team,Pos,Value,asof,url
0,1,Mitch Wishnowsky,San Francisco 49ers,P,53.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
1,2,Ryan Wright,Minnesota Vikings,P,49.1%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
2,3,Johnny Hekker,Carolina Panthers,P,47.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
3,4,AJ Cole,Las Vegas Raiders,P,47.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
4,5,Pat O'Donnell,Green Bay Packers,P,46.8%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
5,6,Jordan Stout,Baltimore Ravens,P,46.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
6,7,Tress Way,Washington Commanders,P,45.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
7,8,JK Scott,Los Angeles Chargers,P,40.8%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
8,9,Matt Haack,Indianapolis Colts,P,40.7%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
9,10,Cameron Johnston,Houston Texans,P,40.6%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
10,11,Bryan Anger,Dallas Cowboys,P,40.4%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
11,12,Blake Gillikin,New Orleans Saints,P,39.3%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
12,13,Corey Bojorquez,Cleveland Browns,P,39.0%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
13,14,Tommy Townsend,Kansas City Chiefs,P,38.7%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
14,15,Sam Martin,Buffalo Bills,P,37.0%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
15,16,Michael Dickson,Seattle Seahawks,P,36.6%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
16,17,Arryn Siposs,Philadelphia Eagles,P,36.4%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
17,17,Ryan Stonehouse,Tennessee Titans,P,36.4%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
18,19,Bradley Pinion,Atlanta Falcons,P,35.4%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
19,20,Thomas Morstead,Miami Dolphins,P,34.1%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
20,21,Jake Bailey,New England Patriots,P,32.4%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
21,22,Corliss Waitman,Denver Broncos,P,31.9%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
22,23,Logan Cooke,Jacksonville Jaguars,P,31.7%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
23,24,Jamie Gillan,New York Giants,P,31.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
24,25,Pressley Harvin III,Pittsburgh Steelers,P,30.9%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
25,26,Jake Camarda,Tampa Bay Buccaneers,P,30.0%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
26,27,Braden Mann,New York Jets,P,29.8%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
27,28,Kevin Huber,Cincinnati Bengals,P,29.0%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
28,29,Jack Fox,Detroit Lions,P,25.7%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
29,30,Michael Palardy,New England Patriots,P,25.0%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
30,31,Riley Dixon,Los Angeles Rams,P,24.5%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
31,32,Trenton Gill,Chicago Bears,P,23.9%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
32,33,Andy Lee,Arizona Cardinals,P,20.8%,2022-12-08 02:38:08.099675,/nfl/player-stat/punting-inside-twenty-percentage
