,Rank,Player,Team,Pos,Value,asof,url
0,1,Jalen Hurts,Philadelphia Eagles,QB,2,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
1,2,Mark Ingram II,New Orleans Saints,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
2,2,Tyler Allgeier,Atlanta Falcons,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
3,2,Tyler Huntley,Baltimore Ravens,QB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
4,2,Patrick Mahomes,Kansas City Chiefs,QB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
5,2,Latavius Murray,Denver Broncos,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
6,2,D'Onta Foreman,Carolina Panthers,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
7,2,Kyler Murray,Arizona Cardinals,QB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
8,2,Trevor Lawrence,Jacksonville Jaguars,QB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
9,2,Eno Benjamin,New Orleans Saints,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
10,2,Travis Etienne Jr.,Jacksonville Jaguars,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
11,2,Josh Allen,Buffalo Bills,QB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
12,2,Jared Goff,Detroit Lions,QB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
13,2,D'Andre Swift,Detroit Lions,RB,1,2023-02-09 11:52:29.229730,/nfl/player-stat/rushing-2pt-conversions-succeeded
