,Rank,Player,Team,Pos,Value,asof,url
0,1,Nick Folk,New England Patriots,K,12,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
1,2,Eddy Pineiro,Carolina Panthers,K,11,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
2,2,Tyler Bass,Buffalo Bills,K,11,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
3,2,Evan McPherson,Cincinnati Bengals,K,11,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
4,5,Ka'imi Fairbairn,Houston Texans,K,10,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
5,5,Jason Sanders,Miami Dolphins,K,10,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
6,7,Ryan Succop,Tampa Bay Buccaneers,K,9,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
7,7,Riley Patterson,Jacksonville Jaguars,K,9,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
8,7,Michael Badgley,Detroit Lions,K,9,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
9,7,Younghoe Koo,Atlanta Falcons,K,9,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
10,7,Graham Gano,New York Giants,K,9,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
11,7,Greg Zuerlein,New York Jets,K,9,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
12,13,Chase McLaughlin,Indianapolis Colts,K,8,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
13,13,Brandon McManus,Denver Broncos,K,8,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
14,13,Matthew Wright,Kansas City Chiefs,K,8,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
15,13,Robbie Gould,San Francisco 49ers,K,8,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
16,13,Joey Slye,Washington Commanders,K,8,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
17,18,Randy Bullock,Tennessee Titans,K,7,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
18,18,Cairo Santos,Chicago Bears,K,7,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
19,18,Wil Lutz,New Orleans Saints,K,7,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
20,21,Cade York,Cleveland Browns,K,6,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
21,21,Matt Prater,Arizona Cardinals,K,6,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
22,23,Chris Boswell,Pittsburgh Steelers,K,5,2022-12-15 02:33:47.382513,/nfl/player-stat/field-goals-attempted-40-to-49
