,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Buffalo,66.67%,50.00%,50.00%,57.14%,71.43%,89.29%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
1,2,Las Vegas,69.23%,77.78%,66.67%,70.00%,68.75%,83.78%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
2,3,Chicago,71.43%,83.33%,100.00%,80.00%,63.64%,90.00%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
3,4,NY Jets,73.08%,66.67%,100.00%,78.57%,66.67%,92.31%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
4,5,San Francisco,75.00%,66.67%,100.00%,77.78%,71.43%,75.76%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
5,6,Carolina,80.00%,80.00%,50.00%,71.43%,90.91%,86.49%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
6,6,LA Chargers,80.00%,75.00%,66.67%,100.00%,62.50%,91.43%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
7,8,Seattle,80.95%,71.43%,100.00%,83.33%,77.78%,81.82%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
8,9,Tampa Bay,83.33%,83.33%,100.00%,81.82%,85.71%,85.71%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
9,9,NY Giants,83.33%,60.00%,66.67%,85.71%,77.78%,89.47%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
10,9,Philadelphia,83.33%,85.71%,100.00%,90.91%,71.43%,88.00%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
11,12,Minnesota,83.87%,100.00%,100.00%,90.48%,70.00%,85.00%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
12,13,Pittsburgh,84.00%,87.50%,100.00%,90.91%,78.57%,89.47%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
13,14,Detroit,84.21%,100.00%,100.00%,90.00%,77.78%,87.80%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
14,15,Dallas,85.19%,100.00%,100.00%,93.75%,72.73%,84.21%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
15,16,Cincinnati,85.29%,77.78%,50.00%,72.73%,91.30%,78.95%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
16,17,Washington,86.96%,71.43%,66.67%,80.00%,92.31%,93.10%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
17,17,Green Bay,86.96%,80.00%,66.67%,80.00%,88.89%,87.50%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
18,19,Baltimore,87.50%,85.71%,75.00%,83.33%,91.67%,75.00%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
19,20,Tennessee,88.24%,100.00%,0,100.00%,80.00%,83.33%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
20,21,Houston,88.46%,100.00%,100.00%,76.92%,100.00%,87.50%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
21,22,Cleveland,88.89%,100.00%,100.00%,70.00%,100.00%,96.30%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
22,23,Atlanta,89.29%,87.50%,100.00%,81.25%,100.00%,92.86%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
23,23,LA Rams,89.29%,100.00%,100.00%,91.67%,87.50%,87.80%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
24,25,Kansas City,90.00%,100.00%,100.00%,80.00%,100.00%,85.71%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
25,26,New Orleans,90.32%,100.00%,100.00%,100.00%,86.36%,81.58%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
26,27,New England,90.91%,100.00%,100.00%,88.89%,92.31%,66.67%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
27,28,Indianapolis,91.30%,100.00%,0,87.50%,93.33%,81.48%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
28,29,Miami,94.12%,100.00%,100.00%,83.33%,100.00%,83.78%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
29,30,Jacksonville,95.00%,88.89%,100.00%,91.67%,100.00%,88.89%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
30,30,Arizona,95.00%,100.00%,100.00%,100.00%,90.91%,83.33%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
31,32,Denver,96.67%,87.50%,100.00%,93.33%,100.00%,77.42%,2022-12-07,/nfl/stat/opponent-field-goal-conversion-pct
