,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Philadelphia,6.4,6.3,7.0,6.0,7.0,5.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
1,2,Cincinnati,6.3,5.7,4.0,7.7,5.4,5.0,2022-11-02,/nfl/stat/third-down-conversions-per-game
2,3,LA Chargers,6.1,6.3,5.0,6.8,5.3,5.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
3,4,Kansas City,5.9,5.7,6.0,5.0,6.5,6.5,2022-11-02,/nfl/stat/third-down-conversions-per-game
4,5,New Orleans,5.8,7.0,7.0,6.8,4.8,4.6,2022-11-02,/nfl/stat/third-down-conversions-per-game
5,6,Buffalo,5.7,3.7,2.0,4.0,7.0,6.1,2022-11-02,/nfl/stat/third-down-conversions-per-game
6,6,LA Rams,5.7,6.7,8.0,6.4,4.0,5.6,2022-11-02,/nfl/stat/third-down-conversions-per-game
7,8,Cleveland,5.6,4.7,8.0,6.0,5.0,4.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
8,9,Indianapolis,5.5,6.3,5.0,7.0,4.0,5.1,2022-11-02,/nfl/stat/third-down-conversions-per-game
9,10,Chicago,5.4,7.3,6.0,5.3,5.4,4.4,2022-11-02,/nfl/stat/third-down-conversions-per-game
10,10,San Francisco,5.4,5.3,5.0,6.3,4.8,4.7,2022-11-02,/nfl/stat/third-down-conversions-per-game
11,12,NY Giants,5.3,6.3,6.0,5.5,5.0,4.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
12,13,Baltimore,5.1,5.7,6.0,5.3,5.0,4.8,2022-11-02,/nfl/stat/third-down-conversions-per-game
13,14,Atlanta,5.0,6.3,6.0,5.8,4.3,4.8,2022-11-02,/nfl/stat/third-down-conversions-per-game
14,14,Jacksonville,5.0,5.0,4.0,6.0,4.4,4.5,2022-11-02,/nfl/stat/third-down-conversions-per-game
15,14,Minnesota,5.0,6.7,6.0,6.0,3.7,4.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
16,17,New England,4.9,6.0,6.0,3.3,5.8,5.4,2022-11-02,/nfl/stat/third-down-conversions-per-game
17,17,Seattle,4.9,4.0,3.0,5.5,4.3,4.2,2022-11-02,/nfl/stat/third-down-conversions-per-game
18,19,Miami,4.8,5.3,8.0,4.3,5.3,5.6,2022-11-02,/nfl/stat/third-down-conversions-per-game
19,20,Las Vegas,4.7,4.7,5.0,5.7,4.0,4.7,2022-11-02,/nfl/stat/third-down-conversions-per-game
20,21,Dallas,4.6,5.3,9.0,4.6,4.7,5.8,2022-11-02,/nfl/stat/third-down-conversions-per-game
21,21,Washington,4.6,3.7,2.0,5.3,4.0,5.1,2022-11-02,/nfl/stat/third-down-conversions-per-game
22,21,NY Jets,4.6,3.0,5.0,4.8,4.5,4.5,2022-11-02,/nfl/stat/third-down-conversions-per-game
23,21,Tampa Bay,4.6,3.3,4.0,5.3,4.0,5.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
24,21,Arizona,4.6,3.7,4.0,5.0,4.3,5.6,2022-11-02,/nfl/stat/third-down-conversions-per-game
25,26,Pittsburgh,4.5,4.0,1.0,7.0,3.0,5.6,2022-11-02,/nfl/stat/third-down-conversions-per-game
26,27,Detroit,4.4,3.7,4.0,5.3,3.3,4.4,2022-11-02,/nfl/stat/third-down-conversions-per-game
27,28,Tennessee,4.3,4.3,4.0,4.3,4.3,5.8,2022-11-02,/nfl/stat/third-down-conversions-per-game
28,28,Houston,4.3,5.3,2.0,3.7,4.8,5.6,2022-11-02,/nfl/stat/third-down-conversions-per-game
29,30,Green Bay,4.3,3.3,6.0,5.0,3.8,5.2,2022-11-02,/nfl/stat/third-down-conversions-per-game
30,31,Denver,4.1,3.7,2.0,4.0,4.3,4.8,2022-11-02,/nfl/stat/third-down-conversions-per-game
31,32,Carolina,3.3,3.7,5.0,3.4,3.0,4.9,2022-11-02,/nfl/stat/third-down-conversions-per-game
