,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Chicago,58.22%,63.61%,86.96%,58.42%,58.00%,38.62%,2023-01-04,/nfl/stat/rushing-yards-pct
1,2,Atlanta,50.53%,50.58%,44.30%,51.68%,49.25%,28.10%,2023-01-04,/nfl/stat/rushing-yards-pct
2,3,Baltimore,48.57%,58.17%,50.00%,46.53%,50.31%,38.49%,2023-01-04,/nfl/stat/rushing-yards-pct
3,4,NY Giants,44.32%,41.79%,55.08%,46.16%,42.09%,34.56%,2023-01-04,/nfl/stat/rushing-yards-pct
4,5,Tennessee,41.92%,46.74%,30.60%,34.29%,51.04%,41.20%,2023-01-04,/nfl/stat/rushing-yards-pct
5,6,Cleveland,41.87%,49.58%,48.51%,43.79%,39.84%,42.67%,2023-01-04,/nfl/stat/rushing-yards-pct
6,7,Carolina,40.76%,35.20%,18.50%,42.76%,38.03%,36.25%,2023-01-04,/nfl/stat/rushing-yards-pct
7,8,Dallas,38.18%,30.25%,24.10%,37.00%,39.66%,30.39%,2023-01-04,/nfl/stat/rushing-yards-pct
8,9,Philadelphia,37.85%,22.62%,21.41%,39.24%,36.50%,43.51%,2023-01-04,/nfl/stat/rushing-yards-pct
9,10,Washington,37.54%,37.55%,52.31%,37.99%,37.11%,37.46%,2023-01-04,/nfl/stat/rushing-yards-pct
10,11,Pittsburgh,37.45%,44.83%,56.41%,35.02%,39.29%,29.17%,2023-01-04,/nfl/stat/rushing-yards-pct
11,12,San Francisco,37.10%,40.88%,37.44%,37.46%,36.75%,34.49%,2023-01-04,/nfl/stat/rushing-yards-pct
12,13,Green Bay,36.85%,39.54%,51.75%,41.35%,33.10%,30.36%,2023-01-04,/nfl/stat/rushing-yards-pct
13,14,Jacksonville,35.83%,42.16%,50.15%,31.60%,38.86%,33.81%,2023-01-04,/nfl/stat/rushing-yards-pct
14,15,Buffalo,35.50%,45.83%,59.62%,32.05%,37.93%,33.69%,2023-01-04,/nfl/stat/rushing-yards-pct
15,16,Arizona,34.55%,35.40%,37.17%,37.17%,31.95%,32.70%,2023-01-04,/nfl/stat/rushing-yards-pct
16,17,Las Vegas,34.30%,28.74%,27.00%,34.94%,33.75%,26.18%,2023-01-04,/nfl/stat/rushing-yards-pct
17,18,New Orleans,34.25%,45.86%,41.21%,39.94%,29.55%,38.46%,2023-01-04,/nfl/stat/rushing-yards-pct
18,19,Denver,34.22%,40.78%,38.11%,37.29%,31.70%,36.04%,2023-01-04,/nfl/stat/rushing-yards-pct
19,20,Indianapolis,34.08%,48.04%,50.79%,27.15%,39.41%,43.04%,2023-01-04,/nfl/stat/rushing-yards-pct
20,21,New England,34.05%,40.26%,30.52%,32.25%,35.64%,35.48%,2023-01-04,/nfl/stat/rushing-yards-pct
21,22,Detroit,33.81%,33.52%,52.58%,35.35%,31.47%,34.39%,2023-01-04,/nfl/stat/rushing-yards-pct
22,23,LA Rams,33.67%,48.23%,59.93%,28.85%,41.10%,25.63%,2023-01-04,/nfl/stat/rushing-yards-pct
23,24,Seattle,33.10%,41.95%,57.23%,31.25%,34.64%,37.67%,2023-01-04,/nfl/stat/rushing-yards-pct
24,25,Houston,31.77%,31.75%,30.32%,34.38%,29.58%,30.08%,2023-01-04,/nfl/stat/rushing-yards-pct
25,26,NY Jets,31.56%,22.66%,26.88%,28.76%,34.69%,32.01%,2023-01-04,/nfl/stat/rushing-yards-pct
26,27,Kansas City,26.96%,26.60%,12.30%,23.24%,30.32%,29.22%,2023-01-04,/nfl/stat/rushing-yards-pct
27,28,Minnesota,26.84%,22.76%,29.48%,29.66%,22.97%,31.29%,2023-01-04,/nfl/stat/rushing-yards-pct
28,29,Cincinnati,26.73%,25.14%,16.52%,31.06%,22.86%,27.94%,2023-01-04,/nfl/stat/rushing-yards-pct
29,30,Miami,25.85%,31.96%,25.83%,24.78%,26.68%,30.04%,2023-01-04,/nfl/stat/rushing-yards-pct
30,31,LA Chargers,25.45%,33.06%,44.55%,23.94%,26.97%,27.65%,2023-01-04,/nfl/stat/rushing-yards-pct
31,32,Tampa Bay,21.54%,21.57%,14.02%,14.65%,29.17%,24.04%,2023-01-04,/nfl/stat/rushing-yards-pct
