,Rank,Player,Team,Pos,Value,asof,url
0,1,Gabe Davis,Buffalo Bills,WR,98,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
1,2,T.J. Hockenson,Minnesota Vikings,TE,81,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
2,3,Breece Hall,New York Jets,RB,79,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
3,4,Robbie Anderson,Arizona Cardinals,WR,75,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
4,4,Damiere Byrd,Atlanta Falcons,WR,75,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
5,4,Dyami Brown,Washington Commanders,WR,75,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
6,4,Cooper Kupp,Los Angeles Rams,WR,75,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
7,4,Rashod Bateman,Baltimore Ravens,WR,75,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
8,4,Trent Sherfield,Miami Dolphins,WR,75,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
9,10,Derrick Henry,Tennessee Titans,RB,69,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
10,11,Tony Pollard,Dallas Cowboys,RB,68,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
11,12,Jerry Jeudy,Denver Broncos,WR,67,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
12,12,Laviska Shenault Jr.,Carolina Panthers,WR,67,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
13,14,Corey Davis,New York Jets,WR,66,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
14,14,Jalen Virgil,Denver Broncos,WR,66,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
15,14,Marlon Mack,Denver Broncos,RB,66,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
16,17,Sterling Shepard,New York Giants,WR,65,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
17,18,Tyreek Hill,Miami Dolphins,WR,64,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
18,18,Kevin White,New Orleans Saints,WR,64,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
19,18,Justin Jefferson,Minnesota Vikings,WR,64,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
20,21,Denzel Mims,New York Jets,WR,63,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
21,21,Christian Watson,Green Bay Packers,WR,63,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
22,21,Nick Westbrook-Ikhine,Tennessee Titans,WR,63,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
23,24,Tutu Atwell,Los Angeles Rams,WR,62,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
24,24,DJ Moore,Carolina Panthers,WR,62,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
25,24,DeSean Jackson,Baltimore Ravens,WR,62,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
26,27,Garrett Wilson,New York Jets,WR,60,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
27,27,Mack Hollins,Las Vegas Raiders,WR,60,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
28,27,Ja'Marr Chase,Cincinnati Bengals,WR,60,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
29,27,Tyler Boyd,Cincinnati Bengals,WR,60,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
30,31,Jaylen Waddle,Miami Dolphins,WR,59,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
31,31,Tee Higgins,Cincinnati Bengals,WR,59,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
32,33,Davante Adams,Las Vegas Raiders,WR,58,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
33,33,Nico Collins,Houston Texans,WR,58,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
34,35,Marquez Valdes-Scantling,Kansas City Chiefs,WR,57,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
35,35,Pat Freiermuth,Pittsburgh Steelers,TE,57,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
36,35,Deebo Samuel,San Francisco 49ers,WR,57,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
37,38,Darnell Mooney,Chicago Bears,WR,56,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
38,38,Jerick McKinnon,Kansas City Chiefs,RB,56,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
39,38,Equanimeous St. Brown,Chicago Bears,WR,56,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
40,38,Ross Dwelley,San Francisco 49ers,TE,56,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
41,42,Amari Cooper,Cleveland Browns,WR,55,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
42,42,Sammy Watkins,Green Bay Packers,WR,55,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
43,42,Mike Williams,Los Angeles Chargers,WR,55,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
44,42,KJ Hamler,Denver Broncos,WR,55,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
45,42,Darius Slayton,New York Giants,WR,55,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
46,47,Alvin Kamara,New Orleans Saints,RB,54,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
47,47,A.J. Brown,Philadelphia Eagles,WR,54,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
48,47,Jalen Guyton,Los Angeles Chargers,WR,54,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
49,47,DK Metcalf,Seattle Seahawks,WR,54,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
50,51,Jonnu Smith,New England Patriots,TE,53,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
51,51,Stefon Diggs,Buffalo Bills,WR,53,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
52,51,JuJu Smith-Schuster,Kansas City Chiefs,WR,53,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
53,51,Quez Watkins,Philadelphia Eagles,WR,53,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
54,51,Rashid Shaheed,New Orleans Saints,WR,53,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
55,51,Chris Olave,New Orleans Saints,WR,53,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
56,57,Chris Moore,Houston Texans,WR,52,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
57,58,Noah Brown,Dallas Cowboys,WR,51,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
58,58,Mike Evans,Tampa Bay Buccaneers,WR,51,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
59,58,Treylon Burks,Tennessee Titans,WR,51,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
60,58,Noah Fant,Seattle Seahawks,TE,51,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
61,58,Courtland Sutton,Denver Broncos,WR,51,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
62,58,Dante Pettis,Chicago Bears,WR,51,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
63,64,Ian Thomas,Carolina Panthers,TE,50,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
64,64,Cole Kmet,Chicago Bears,TE,50,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
65,64,Joshua Palmer,Los Angeles Chargers,WR,50,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
66,67,Curtis Samuel,Washington Commanders,WR,49,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
67,67,Christian McCaffrey,San Francisco 49ers,RB,49,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
68,67,Amon-Ra St. Brown,Detroit Lions,WR,49,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
69,67,Terry McLaurin,Washington Commanders,WR,49,2022-12-15 02:33:17.254979,/nfl/player-stat/receiving-longest-yards
