,Rank,Player,Team,Pos,Value,asof,url
0,1,Jake Camarda,Tampa Bay Buccaneers,P,6,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
1,1,Jamie Gillan,New York Giants,P,6,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
2,3,Ryan Stonehouse,Tennessee Titans,P,5,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
3,3,Jordan Stout,Baltimore Ravens,P,5,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
4,3,Jake Bailey,New England Patriots,P,5,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
5,3,Bryan Anger,Dallas Cowboys,P,5,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
6,7,Blake Gillikin,New Orleans Saints,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
7,7,Corliss Waitman,Denver Broncos,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
8,7,Braden Mann,New York Jets,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
9,7,Mitch Wishnowsky,San Francisco 49ers,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
10,7,Logan Cooke,Jacksonville Jaguars,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
11,7,Tress Way,Washington Commanders,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
12,7,Andy Lee,Arizona Cardinals,P,4,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
13,14,Cameron Johnston,Houston Texans,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
14,14,Tommy Townsend,Kansas City Chiefs,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
15,14,Corey Bojorquez,Cleveland Browns,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
16,14,Trenton Gill,Chicago Bears,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
17,14,Sam Martin,Buffalo Bills,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
18,14,Johnny Hekker,Carolina Panthers,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
19,14,Matt Haack,Indianapolis Colts,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
20,14,Arryn Siposs,Philadelphia Eagles,P,3,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
21,22,Michael Dickson,Seattle Seahawks,P,2,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
22,22,Jack Fox,Detroit Lions,P,2,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
23,22,Pressley Harvin III,Pittsburgh Steelers,P,2,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
24,22,Bradley Pinion,Atlanta Falcons,P,2,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
25,26,Michael Palardy,New England Patriots,P,1,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
26,26,Riley Dixon,Los Angeles Rams,P,1,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
27,26,Kevin Huber,Cincinnati Bengals,P,1,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
28,26,Thomas Morstead,Miami Dolphins,P,1,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
29,26,JK Scott,Los Angeles Chargers,P,1,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
30,26,Pat O'Donnell,Green Bay Packers,P,1,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
31,32,Anthony Walker Jr.,Cleveland Browns,LB,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
32,32,Fred Johnson,Tampa Bay Buccaneers,OL,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
33,32,Tyler Huntley,Baltimore Ravens,QB,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
34,32,Nick Williams,New York Giants,DL,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
35,32,Ty Montgomery,New England Patriots,WR,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
36,32,Michael Davis,Los Angeles Chargers,CB,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
37,32,Hjalte Froholdt,Cleveland Browns,G,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
38,32,Janarius Robinson,Philadelphia Eagles,DE,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
39,32,Matt Overton,Dallas Cowboys,LS,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
40,32,Rodney McLeod Jr.,Indianapolis Colts,S,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
41,32,Quinn Meinerz,Denver Broncos,G,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
42,32,Matthew Slater,New England Patriots,WR,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
43,32,Olakunle Fatukasi,Tampa Bay Buccaneers,LB,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
44,32,Zion Johnson,Los Angeles Chargers,G,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
45,32,Jonathan Garvin,Green Bay Packers,LB,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
46,32,Zamir White,Las Vegas Raiders,RB,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
47,32,Curtis Samuel,Washington Commanders,WR,0,2022-11-23 18:36:53.705892,/nfl/player-stat/punting-touchbacks
