,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Kansas City,413.6,340.0,349.0,395.9,429.4,407.6,2023-01-11,/nfl/stat/yards-per-game
1,2,Buffalo,397.6,399.7,327.0,403.7,392.8,389.3,2023-01-11,/nfl/stat/yards-per-game
2,3,Philadelphia,389.1,365.7,342.0,380.9,398.3,358.8,2023-01-11,/nfl/stat/yards-per-game
3,4,Detroit,380.0,402.7,323.0,412.1,343.9,322.6,2023-01-11,/nfl/stat/yards-per-game
4,5,San Francisco,365.6,378.7,311.0,365.0,366.4,361.1,2023-01-11,/nfl/stat/yards-per-game
5,6,Miami,364.5,337.0,302.0,357.1,371.1,307.0,2023-01-11,/nfl/stat/yards-per-game
6,7,Minnesota,361.5,393.7,482.0,364.1,358.5,362.8,2023-01-11,/nfl/stat/yards-per-game
7,8,Cincinnati,360.5,312.0,257.0,407.9,323.7,355.3,2023-01-11,/nfl/stat/yards-per-game
8,9,LA Chargers,359.3,365.7,352.0,360.8,358.0,390.2,2023-01-11,/nfl/stat/yards-per-game
9,10,Jacksonville,357.4,308.0,222.0,380.7,341.0,305.4,2023-01-11,/nfl/stat/yards-per-game
10,11,Dallas,354.9,320.7,182.0,363.3,345.5,401.4,2023-01-11,/nfl/stat/yards-per-game
11,12,Las Vegas,352.5,326.7,279.0,363.6,342.7,364.9,2023-01-11,/nfl/stat/yards-per-game
12,13,Seattle,351.5,360.3,402.0,325.6,380.8,323.9,2023-01-11,/nfl/stat/yards-per-game
13,14,Cleveland,349.1,285.7,307.0,361.4,338.1,340.6,2023-01-11,/nfl/stat/yards-per-game
14,15,Tampa Bay,346.7,365.3,222.0,372.1,324.1,400.5,2023-01-11,/nfl/stat/yards-per-game
15,16,Baltimore,338.8,308.3,386.0,310.0,364.4,378.8,2023-01-11,/nfl/stat/yards-per-game
16,17,Green Bay,337.9,302.3,291.0,346.5,330.3,359.9,2023-01-11,/nfl/stat/yards-per-game
17,18,NY Giants,333.9,374.3,284.0,329.6,338.8,287.3,2023-01-11,/nfl/stat/yards-per-game
18,19,New Orleans,333.8,287.0,304.0,341.3,327.1,304.5,2023-01-11,/nfl/stat/yards-per-game
19,20,Washington,330.3,306.0,309.0,323.6,337.9,323.6,2023-01-11,/nfl/stat/yards-per-game
20,21,Denver,325.1,367.0,471.0,343.1,309.1,330.5,2023-01-11,/nfl/stat/yards-per-game
21,22,Arizona,323.5,306.3,255.0,326.5,320.8,363.1,2023-01-11,/nfl/stat/yards-per-game
22,23,Pittsburgh,322.6,344.7,333.0,319.0,325.8,312.1,2023-01-11,/nfl/stat/yards-per-game
23,24,Atlanta,318.6,335.7,382.0,336.1,299.0,303.8,2023-01-11,/nfl/stat/yards-per-game
24,25,NY Jets,318.2,231.0,187.0,344.6,294.7,306.4,2023-01-11,/nfl/stat/yards-per-game
25,26,New England,314.6,291.7,341.0,293.4,333.4,350.7,2023-01-11,/nfl/stat/yards-per-game
26,27,Indianapolis,311.6,274.3,398.0,315.9,307.9,347.1,2023-01-11,/nfl/stat/yards-per-game
27,28,Chicago,307.8,232.7,259.0,317.7,296.8,307.4,2023-01-11,/nfl/stat/yards-per-game
28,29,Carolina,306.2,391.0,203.0,320.7,290.0,298.9,2023-01-11,/nfl/stat/yards-per-game
29,30,Tennessee,296.8,300.3,312.0,322.3,274.1,343.1,2023-01-11,/nfl/stat/yards-per-game
30,31,Houston,283.5,307.3,360.0,254.5,309.3,278.1,2023-01-11,/nfl/stat/yards-per-game
31,32,LA Rams,280.5,311.3,269.0,303.4,254.8,373.2,2023-01-11,/nfl/stat/yards-per-game
