,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Washington,44.90%,41.86%,39.06%,46.05%,43.92%,48.78%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
1,2,Baltimore,46.08%,45.35%,45.86%,46.35%,45.82%,46.33%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
2,3,Cleveland,46.50%,45.40%,46.22%,45.91%,47.08%,48.66%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
3,4,San Francisco,46.55%,41.92%,32.39%,41.69%,51.40%,49.51%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
4,5,Cincinnati,46.64%,46.96%,46.50%,42.14%,49.86%,48.83%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
5,6,Philadelphia,47.93%,45.84%,45.75%,46.67%,49.70%,50.40%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
6,7,Pittsburgh,48.46%,46.84%,45.14%,48.76%,48.25%,51.10%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
7,8,Arizona,49.14%,48.08%,49.03%,52.33%,45.94%,48.56%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
8,9,NY Giants,49.16%,56.95%,60.94%,49.67%,48.44%,52.65%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
9,10,Green Bay,49.34%,53.09%,45.89%,47.65%,50.39%,45.63%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
10,11,Kansas City,49.45%,51.10%,53.50%,49.35%,49.55%,48.58%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
11,12,Buffalo,49.50%,45.44%,36.44%,52.96%,47.78%,47.66%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
12,13,Chicago,49.65%,49.66%,54.11%,49.56%,49.73%,49.45%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
13,14,LA Rams,50.04%,52.46%,51.47%,49.07%,51.39%,50.05%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
14,15,New England,50.10%,54.95%,63.56%,52.19%,48.01%,49.32%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
15,16,Las Vegas,50.27%,48.03%,51.22%,48.68%,51.40%,50.69%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
16,17,Jacksonville,50.31%,54.35%,61.39%,49.31%,51.02%,54.40%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
17,18,Detroit,50.55%,46.00%,38.61%,52.47%,47.86%,51.92%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
18,19,Indianapolis,50.70%,51.34%,47.81%,49.47%,51.75%,46.83%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
19,20,LA Chargers,50.88%,48.63%,48.78%,50.97%,50.81%,51.08%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
20,21,Tennessee,51.04%,51.03%,54.25%,51.27%,50.87%,46.14%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
21,22,Denver,51.05%,55.88%,54.14%,47.36%,53.69%,48.66%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
22,23,Miami,51.25%,52.71%,67.61%,50.07%,52.43%,49.50%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
23,24,NY Jets,51.30%,50.99%,47.28%,49.91%,52.69%,54.13%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
24,25,Minnesota,51.50%,51.53%,52.72%,49.82%,53.85%,51.47%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
25,26,New Orleans,51.62%,52.11%,50.14%,47.69%,54.98%,48.96%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
26,27,Dallas,51.63%,44.31%,52.19%,53.35%,49.22%,49.80%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
27,28,Tampa Bay,52.00%,48.69%,49.86%,55.46%,48.53%,49.67%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
28,29,Atlanta,52.12%,56.24%,54.86%,51.08%,53.34%,53.06%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
29,30,Seattle,52.75%,55.15%,48.53%,53.14%,52.47%,57.85%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
30,31,Houston,53.23%,55.36%,53.78%,54.07%,52.40%,52.94%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
31,32,Carolina,54.50%,45.55%,38.25%,51.55%,58.64%,48.78%,2022-12-07,/nfl/stat/opponent-time-of-possession-pct-net-of-ot
