,Rank,Player,Team,Pos,Value,asof,url
0,1,Derrick Henry,Tennessee Titans,RB,1010,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
1,2,Saquon Barkley,New York Giants,RB,953,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
2,3,Josh Jacobs,Las Vegas Raiders,RB,930,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
3,4,Nick Chubb,Cleveland Browns,RB,923,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
4,5,Justin Fields,Chicago Bears,QB,834,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
5,6,Dalvin Cook,Minnesota Vikings,RB,799,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
6,7,Dameon Pierce,Houston Texans,RB,780,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
7,8,Aaron Jones,Green Bay Packers,RB,778,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
8,9,Miles Sanders,Philadelphia Eagles,RB,757,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
9,10,Travis Etienne Jr.,Jacksonville Jaguars,RB,725,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
10,11,Tony Pollard,Dallas Cowboys,RB,701,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
11,12,Jonathan Taylor,Indianapolis Colts,RB,693,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
12,13,Jamaal Williams,Detroit Lions,RB,668,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
13,14,Lamar Jackson,Baltimore Ravens,QB,666,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
14,15,Rhamondre Stevenson,New England Patriots,RB,644,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
15,16,Khalil Herbert,Chicago Bears,RB,643,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
16,17,Jeff Wilson Jr.,Miami Dolphins,RB,638,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
17,18,Joe Mixon,Cincinnati Bengals,HB,605,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
18,19,Christian McCaffrey,San Francisco 49ers,RB,602,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
19,20,Kenneth Walker III,Seattle Seahawks,RB,587,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
20,21,Najee Harris,Pittsburgh Steelers,RB,550,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
21,22,Raheem Mostert,Miami Dolphins,RB,543,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
22,23,Austin Ekeler,Los Angeles Chargers,RB,534,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
23,24,Alvin Kamara,New Orleans Saints,RB,511,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
24,25,David Montgomery,Chicago Bears,RB,501,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
25,26,Tyler Allgeier,Atlanta Falcons,RB,498,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
26,27,Ezekiel Elliott,Dallas Cowboys,RB,485,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
27,28,Josh Allen,Buffalo Bills,QB,483,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
28,29,Devin Singletary,Buffalo Bills,RB,480,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
29,30,AJ Dillon,Green Bay Packers,RB,467,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
30,31,Breece Hall,New York Jets,RB,463,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
31,32,Leonard Fournette,Tampa Bay Buccaneers,RB,462,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
32,33,Cordarrelle Patterson,Atlanta Falcons,RB,454,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
33,34,D'Onta Foreman,Carolina Panthers,RB,450,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
34,35,Antonio Gibson,Washington Commanders,RB,444,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
35,36,Jalen Hurts,Philadelphia Eagles,QB,440,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
36,37,Daniel Jones,New York Giants,QB,437,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
37,38,James Robinson,New York Jets,RB,415,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
38,39,Taysom Hill,New Orleans Saints,TE,396,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
39,40,Kenyan Drake,Baltimore Ravens,RB,390,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
40,41,Isiah Pacheco,Kansas City Chiefs,RB,386,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
41,42,Marcus Mariota,Atlanta Falcons,QB,372,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
42,43,Damien Harris,New England Patriots,RB,367,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
43,44,Brian Robinson,Washington Commanders,RB,362,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
44,45,Kyler Murray,Arizona Cardinals,QB,359,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
45,46,James Conner,Arizona Cardinals,RB,356,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
46,47,Michael Carter,New York Jets,RB,349,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
47,48,Kareem Hunt,Cleveland Browns,RB,346,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
48,48,Rashaad Penny,Seattle Seahawks,RB,346,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
49,50,Caleb Huntley,Atlanta Falcons,RB,335,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
50,51,Melvin Gordon III,Denver Broncos,RB,318,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
51,52,Clyde Edwards-Helaire,Kansas City Chiefs,RB,302,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
52,53,Eno Benjamin,Houston Texans,RB,299,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
53,54,Darrell Henderson Jr.,Los Angeles Rams,RB,283,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
54,55,D'Andre Swift,Detroit Lions,RB,273,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
55,56,Latavius Murray,Denver Broncos,RB,266,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
56,57,James Cook,Buffalo Bills,RB,255,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
57,58,Patrick Mahomes,Kansas City Chiefs,QB,238,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
58,59,Cam Akers,Los Angeles Rams,RB,237,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
59,60,Rachaad White,Tampa Bay Buccaneers,RB,222,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
60,61,Justice Hill,Baltimore Ravens,RB,220,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
61,62,Geno Smith,Seattle Seahawks,QB,218,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
62,63,Jacoby Brissett,Cleveland Browns,QB,211,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
63,64,Javonte Williams,Denver Broncos,RB,204,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
64,65,Deebo Samuel,San Francisco 49ers,WR,202,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
65,66,Mark Ingram II,New Orleans Saints,RB,196,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
66,67,Jaylen Warren,Pittsburgh Steelers,RB,190,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
67,68,Elijah Mitchell,San Francisco 49ers,RB,189,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
68,69,Trevor Lawrence,Jacksonville Jaguars,QB,178,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
69,70,Kenny Pickett,Pittsburgh Steelers,QB,163,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
70,70,Samaje Perine,Cincinnati Bengals,HB,163,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
71,72,Curtis Samuel,Washington Commanders,WR,152,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
72,73,Jerick McKinnon,Kansas City Chiefs,RB,149,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
73,73,Alexander Mattison,Minnesota Vikings,RB,149,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
74,75,Joe Burrow,Cincinnati Bengals,QB,146,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
75,76,Chase Edmonds,Denver Broncos,RB,135,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
76,77,Gus Edwards,Baltimore Ravens,RB,131,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
77,78,Deon Jackson,Indianapolis Colts,RB,130,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
78,79,Kenneth Gainwell,Philadelphia Eagles,RB,129,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
79,79,Russell Wilson,Denver Broncos,QB,129,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
80,81,Dontrell Hilliard,Tennessee Titans,RB,127,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
81,82,Justin Jackson,Detroit Lions,RB,126,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
82,83,J.K. Dobbins,Baltimore Ravens,RB,123,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
83,84,Chuba Hubbard,Carolina Panthers,RB,111,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
84,85,Sony Michel,Los Angeles Chargers,RB,106,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
85,85,Matt Breida,New York Giants,RB,106,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
86,87,Joshua Kelley,Los Angeles Chargers,RB,104,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
87,88,Darrel Williams,Arizona Cardinals,RB,102,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
88,88,Craig Reynolds,Detroit Lions,RB,102,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
89,88,Zack Moss,Indianapolis Colts,RB,102,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
90,91,J.D. McKissic,Washington Commanders,RB,95,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
91,92,Zach Wilson,New York Jets,QB,94,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
92,93,JaMycal Hasty,Jacksonville Jaguars,RB,92,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
93,94,Justin Herbert,Los Angeles Chargers,QB,90,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
94,95,Boston Scott,Philadelphia Eagles,RB,84,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
95,96,Rex Burkhead,Houston Texans,RB,83,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
96,96,Avery Williams,Atlanta Falcons,RB,83,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
97,98,Braxton Berrios,New York Jets,WR,82,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
98,98,Mike Boone,Denver Broncos,RB,82,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
99,100,Mac Jones,New England Patriots,QB,81,2022-11-23 18:36:09.109089,/nfl/player-stat/rushing-net-yards
