,Rank,Player,Team,Pos,Value,asof,url
0,1,Nick Folk,New England Patriots,K,100.0%,2023-01-14 19:02:55.243185,/nfl/player-stat/field-goal-percentage-0-to-19
1,1,Evan McPherson,Cincinnati Bengals,K,100.0%,2023-01-14 19:02:55.243185,/nfl/player-stat/field-goal-percentage-0-to-19
2,1,Matt Ammendola,Houston Texans,K,100.0%,2023-01-14 19:02:55.243185,/nfl/player-stat/field-goal-percentage-0-to-19
3,1,Joey Slye,Washington Commanders,K,100.0%,2023-01-14 19:02:55.243185,/nfl/player-stat/field-goal-percentage-0-to-19
