,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Pittsburgh,100.00%,100.00%,100.00%,100.00%,100.00%,93.75%,2022-12-14,/nfl/stat/extra-point-conversion-pct
1,1,New Orleans,100.00%,100.00%,100.00%,100.00%,100.00%,81.58%,2022-12-14,/nfl/stat/extra-point-conversion-pct
2,1,Houston,100.00%,100.00%,100.00%,100.00%,100.00%,86.21%,2022-12-14,/nfl/stat/extra-point-conversion-pct
3,1,Tampa Bay,100.00%,100.00%,100.00%,100.00%,100.00%,95.45%,2022-12-14,/nfl/stat/extra-point-conversion-pct
4,1,New England,100.00%,100.00%,100.00%,100.00%,100.00%,89.80%,2022-12-14,/nfl/stat/extra-point-conversion-pct
5,1,LA Chargers,100.00%,100.00%,100.00%,100.00%,100.00%,85.11%,2022-12-14,/nfl/stat/extra-point-conversion-pct
6,1,LA Rams,100.00%,100.00%,100.00%,100.00%,100.00%,98.33%,2022-12-14,/nfl/stat/extra-point-conversion-pct
7,1,Indianapolis,100.00%,100.00%,100.00%,100.00%,100.00%,97.87%,2022-12-14,/nfl/stat/extra-point-conversion-pct
8,9,Buffalo,97.37%,87.50%,100.00%,100.00%,95.00%,96.77%,2022-12-14,/nfl/stat/extra-point-conversion-pct
9,10,Seattle,97.30%,100.00%,100.00%,100.00%,95.45%,93.62%,2022-12-14,/nfl/stat/extra-point-conversion-pct
10,11,Baltimore,96.67%,100.00%,100.00%,100.00%,94.44%,100.00%,2022-12-14,/nfl/stat/extra-point-conversion-pct
11,12,Las Vegas,96.30%,100.00%,100.00%,93.33%,100.00%,91.18%,2022-12-14,/nfl/stat/extra-point-conversion-pct
12,12,NY Jets,96.30%,100.00%,100.00%,92.86%,100.00%,85.19%,2022-12-14,/nfl/stat/extra-point-conversion-pct
13,12,Tennessee,96.30%,100.00%,100.00%,100.00%,93.75%,91.67%,2022-12-14,/nfl/stat/extra-point-conversion-pct
14,15,Jacksonville,96.15%,100.00%,100.00%,88.89%,100.00%,81.82%,2022-12-14,/nfl/stat/extra-point-conversion-pct
15,16,Philadelphia,95.74%,93.75%,100.00%,92.31%,100.00%,100.00%,2022-12-14,/nfl/stat/extra-point-conversion-pct
16,17,Dallas,95.12%,92.86%,100.00%,92.86%,100.00%,89.09%,2022-12-14,/nfl/stat/extra-point-conversion-pct
17,18,Detroit,94.74%,100.00%,100.00%,92.59%,100.00%,96.43%,2022-12-14,/nfl/stat/extra-point-conversion-pct
18,19,San Francisco,94.59%,100.00%,100.00%,94.74%,94.44%,92.16%,2022-12-14,/nfl/stat/extra-point-conversion-pct
19,20,Cleveland,93.33%,100.00%,100.00%,87.50%,100.00%,94.87%,2022-12-14,/nfl/stat/extra-point-conversion-pct
20,21,Atlanta,93.10%,100.00%,100.00%,100.00%,81.82%,100.00%,2022-12-14,/nfl/stat/extra-point-conversion-pct
21,22,Green Bay,92.86%,71.43%,100.00%,91.67%,93.75%,96.15%,2022-12-14,/nfl/stat/extra-point-conversion-pct
22,23,NY Giants,92.00%,100.00%,100.00%,87.50%,100.00%,100.00%,2022-12-14,/nfl/stat/extra-point-conversion-pct
23,24,Miami,91.89%,100.00%,100.00%,86.67%,95.45%,97.14%,2022-12-14,/nfl/stat/extra-point-conversion-pct
24,24,Cincinnati,91.89%,87.50%,66.67%,90.48%,93.75%,96.36%,2022-12-14,/nfl/stat/extra-point-conversion-pct
25,26,Arizona,91.30%,100.00%,100.00%,92.31%,90.00%,95.92%,2022-12-14,/nfl/stat/extra-point-conversion-pct
26,26,Carolina,91.30%,100.00%,100.00%,91.67%,90.91%,92.86%,2022-12-14,/nfl/stat/extra-point-conversion-pct
27,28,Kansas City,90.70%,100.00%,100.00%,86.67%,92.86%,93.94%,2022-12-14,/nfl/stat/extra-point-conversion-pct
28,29,Washington,90.48%,83.33%,100.00%,90.00%,90.91%,86.21%,2022-12-14,/nfl/stat/extra-point-conversion-pct
29,30,Denver,88.24%,100.00%,100.00%,85.71%,90.00%,97.06%,2022-12-14,/nfl/stat/extra-point-conversion-pct
30,31,Minnesota,85.29%,88.89%,100.00%,90.48%,76.92%,90.00%,2022-12-14,/nfl/stat/extra-point-conversion-pct
31,32,Chicago,84.62%,83.33%,50.00%,73.33%,100.00%,96.43%,2022-12-14,/nfl/stat/extra-point-conversion-pct
