,Rank,Team,2022,Last 3,Last 1,Home,Away,2021,asof,url
0,1,Philadelphia,3.45%,2.41%,0.00%,4.85%,1.92%,1.92%,2022-12-14,/nfl/stat/interception-pct
1,2,Pittsburgh,3.19%,2.67%,0.00%,3.57%,2.88%,2.32%,2022-12-14,/nfl/stat/interception-pct
2,3,San Francisco,3.08%,4.20%,3.64%,3.69%,2.19%,1.66%,2022-12-14,/nfl/stat/interception-pct
3,4,Baltimore,3.02%,3.33%,9.68%,2.96%,3.08%,1.45%,2022-12-14,/nfl/stat/interception-pct
4,5,New England,2.99%,1.79%,2.44%,2.37%,3.38%,4.09%,2022-12-14,/nfl/stat/interception-pct
5,6,NY Jets,2.81%,1.15%,0.00%,3.09%,2.58%,1.19%,2022-12-14,/nfl/stat/interception-pct
6,7,Green Bay,2.75%,3.66%,8.00%,3.20%,2.52%,3.05%,2022-12-14,/nfl/stat/interception-pct
7,8,Buffalo,2.75%,0.00%,0.00%,2.96%,2.60%,3.43%,2022-12-14,/nfl/stat/interception-pct
8,9,Dallas,2.68%,4.04%,3.70%,3.54%,1.28%,4.24%,2022-12-14,/nfl/stat/interception-pct
9,10,Seattle,2.61%,4.65%,0.00%,2.11%,3.03%,1.67%,2022-12-14,/nfl/stat/interception-pct
10,11,Houston,2.54%,2.94%,5.13%,1.71%,3.20%,3.11%,2022-12-14,/nfl/stat/interception-pct
11,12,Chicago,2.53%,0.00%,0.00%,1.78%,3.21%,1.68%,2022-12-14,/nfl/stat/interception-pct
12,13,Minnesota,2.46%,1.47%,0.00%,2.21%,2.78%,2.56%,2022-12-14,/nfl/stat/interception-pct
13,14,Denver,2.42%,5.10%,7.14%,2.82%,2.07%,2.31%,2022-12-14,/nfl/stat/interception-pct
14,15,Carolina,2.24%,2.88%,5.56%,1.59%,3.08%,1.75%,2022-12-14,/nfl/stat/interception-pct
15,16,Atlanta,2.22%,2.78%,0.00%,2.52%,1.88%,2.08%,2022-12-14,/nfl/stat/interception-pct
16,17,LA Chargers,2.21%,2.30%,0.00%,2.07%,2.34%,1.97%,2022-12-14,/nfl/stat/interception-pct
17,18,Jacksonville,2.15%,0.90%,2.63%,1.97%,2.24%,1.29%,2022-12-14,/nfl/stat/interception-pct
18,19,LA Rams,2.10%,3.96%,10.00%,3.70%,0.47%,2.96%,2022-12-14,/nfl/stat/interception-pct
19,20,Cincinnati,2.05%,0.96%,2.33%,2.66%,1.60%,2.68%,2022-12-14,/nfl/stat/interception-pct
20,21,Detroit,1.98%,0.85%,0.00%,1.64%,2.65%,2.02%,2022-12-14,/nfl/stat/interception-pct
21,22,Washington,1.73%,3.37%,0.00%,1.48%,1.99%,1.84%,2022-12-14,/nfl/stat/interception-pct
22,23,Tennessee,1.72%,0.00%,0.00%,2.16%,1.37%,2.56%,2022-12-14,/nfl/stat/interception-pct
23,24,Arizona,1.69%,0.90%,2.86%,1.89%,1.44%,2.25%,2022-12-14,/nfl/stat/interception-pct
24,25,Kansas City,1.68%,4.04%,4.55%,1.52%,1.80%,2.19%,2022-12-14,/nfl/stat/interception-pct
25,26,Tampa Bay,1.67%,1.12%,0.00%,1.05%,2.20%,2.50%,2022-12-14,/nfl/stat/interception-pct
26,27,Miami,1.46%,2.29%,0.00%,2.49%,0.42%,2.30%,2022-12-14,/nfl/stat/interception-pct
27,28,Cleveland,1.44%,2.61%,3.03%,0.45%,2.58%,2.26%,2022-12-14,/nfl/stat/interception-pct
28,29,Indianapolis,1.29%,1.20%,3.33%,1.23%,1.34%,3.18%,2022-12-14,/nfl/stat/interception-pct
29,30,NY Giants,0.93%,1.96%,0.00%,0.80%,1.11%,2.45%,2022-12-14,/nfl/stat/interception-pct
30,31,Las Vegas,0.87%,0.84%,0.00%,1.05%,0.74%,0.94%,2022-12-14,/nfl/stat/interception-pct
31,32,New Orleans,0.69%,0.84%,1.85%,0.54%,0.81%,3.04%,2022-12-14,/nfl/stat/interception-pct
